2;2500;50;50;true;true;true
1082;16;28;2252;1091;965;1167
1091;16;29;1082;196;1712;933
196;16;30;1091;38;2407;1985
38;16;31;196;1813;276;267
1813;16;32;38;2206;622;1221
2206;16;33;1813;2131;160;2193
2131;16;34;2206;1498;1453;1475
1498;16;35;2131;551;1829;1572
551;16;36;1498;2237;94;1024
2237;16;37;551;6;2481;549
6;16;38;2237;1736;2056;126
1736;16;39;6;2067;1229;987
2067;16;40;1736;773;1508;1230
773;16;41;2067;41;2147;120
41;16;42;773;370;487;2158
370;16;43;41;1211;2169;895
1211;16;44;370;1437;1052;169
1437;16;45;1211;488;2444;1452
488;16;46;1437;335;593;2255
335;16;47;488;1158;2393;1120
1158;16;48;335;1766;2210;2364
1766;16;49;1158;0;2264;1923
667;17;0;0;633;1971;2383
633;17;1;667;722;87;2204
722;17;2;633;2075;1315;961
2075;17;3;722;1482;47;2386
1482;17;4;2075;1925;1239;710
1925;17;5;1482;2453;142;1749
2453;17;6;1925;1412;602;1277
1412;17;7;2453;302;1710;2156
302;17;8;1412;1579;1885;157
1579;17;9;302;296;2140;2277
296;17;10;1579;1695;1365;685
1695;17;11;296;1060;1771;2030
1060;17;12;1695;1345;249;364
1345;17;13;1060;1146;820;719
1146;17;14;1345;1616;1320;247
1616;17;15;1146;2015;1280;2487
2015;17;16;1616;1331;1270;2465
1331;17;17;2015;1513;1464;245
1513;17;18;1331;1254;59;2262
1254;17;19;1513;516;1385;1494
516;17;20;1254;12;764;2028
12;17;21;516;1604;544;1034
1604;17;22;12;1641;1227;1357
1641;17;23;1604;1341;2083;81
1341;17;24;1641;1360;1733;217
1360;17;25;1341;754;2010;1505
754;17;26;1360;1083;592;2184
1083;17;27;754;1167;2252;1924
1167;17;28;1083;933;1082;1243
933;17;29;1167;1985;1091;358
1985;17;30;933;267;196;1013
267;17;31;1985;1221;38;818
1221;17;32;267;2193;1813;2382
2193;17;33;1221;1475;2206;2419
1475;17;34;2193;1572;2131;2228
1572;17;35;1475;1024;1498;1571
1024;17;36;1572;549;551;1909
549;17;37;1024;126;2237;1699
126;17;38;549;987;6;64
987;17;39;126;1230;1736;484
1230;17;40;987;120;2067;1975
120;17;41;1230;2158;773;797
2158;17;42;120;895;41;1681
895;17;43;2158;169;370;951
169;17;44;895;1452;1211;1106
1452;17;45;169;2255;1437;1294
2255;17;46;1452;1120;488;2046
1120;17;47;2255;2364;335;1327
2364;17;48;1120;1923;1158;926
1923;17;49;2364;0;1766;2296
2383;18;0;0;2204;667;1063
2204;18;1;2383;961;633;1495
961;18;2;2204;2386;722;1566
2386;18;3;961;710;2075;2371
710;18;4;2386;1749;1482;2220
1749;18;5;710;1277;1925;343
1277;18;6;1749;2156;2453;1035
2156;18;7;1277;157;1412;512
157;18;8;2156;2277;302;1031
2277;18;9;157;685;1579;2031
685;18;10;2277;2030;296;571
2030;18;11;685;364;1695;2499
364;18;12;2030;719;1060;1995
719;18;13;364;247;1345;631
247;18;14;719;2487;1146;777
2487;18;15;247;2465;1616;1455
2465;18;16;2487;245;2015;542
245;18;17;2465;2262;1331;1108
2262;18;18;245;1494;1513;277
1494;18;19;2262;2028;1254;767
2028;18;20;1494;1034;516;1768
1034;18;21;2028;1357;12;2238
1357;18;22;1034;81;1604;363
81;18;23;1357;217;1641;2497
217;18;24;81;1505;1341;175
1505;18;25;217;2184;1360;2018
2184;18;26;1505;1924;754;313
1924;18;27;2184;1243;1083;1332
1243;18;28;1924;358;1167;167
358;18;29;1243;1013;933;1050
1013;18;30;358;818;1985;596
818;18;31;1013;2382;267;1918
2382;18;32;818;2419;1221;4
2419;18;33;2382;2228;2193;626
2228;18;34;2419;1571;1475;2139
1571;18;35;2228;1909;1572;1302
1909;18;36;1571;1699;1024;2477
1699;18;37;1909;64;549;2468
64;18;38;1699;484;126;1841
484;18;39;64;1975;987;1704
1975;18;40;484;797;1230;143
797;18;41;1975;1681;120;467
1681;18;42;797;951;2158;391
951;18;43;1681;1106;895;566
1106;18;44;951;1294;169;1170
1294;18;45;1106;2046;1452;1738
2046;18;46;1294;1327;2255;1122
1327;18;47;2046;926;1120;1528
926;18;48;1327;2296;2364;429
2296;18;49;926;0;1923;1269
1063;19;0;0;1495;2383;2089
1495;19;1;1063;1566;2204;1466
1566;19;2;1495;2371;961;365
2371;19;3;1566;2220;2386;1574
2220;19;4;2371;343;710;293
343;19;5;2220;1035;1749;598
1035;19;6;343;512;1277;893
512;19;7;1035;1031;2156;1214
1031;19;8;512;2031;157;1620
2031;19;9;1031;571;2277;1002
571;19;10;2031;2499;685;5
2499;19;11;571;1995;2030;643
1995;19;12;2499;631;364;2146
631;19;13;1995;777;719;1490
777;19;14;631;1455;247;235
1455;19;15;777;542;2487;2318
542;19;16;1455;1108;2465;2247
1108;19;17;542;277;245;2006
277;19;18;1108;767;2262;1537
767;19;19;277;1768;1494;1268
1768;19;20;767;2238;2028;1637
2238;19;21;1768;363;1034;2002
363;19;22;2238;2497;1357;2100
2497;19;23;363;175;81;1800
175;19;24;2497;2018;217;2129
2018;19;25;175;313;1505;2246
313;19;26;2018;1332;2184;256
1332;19;27;313;167;1924;1849
167;19;28;1332;1050;1243;124
1050;19;29;167;596;358;822
596;19;30;1050;1918;1013;2377
1918;19;31;596;4;818;2396
4;19;32;1918;626;2382;850
626;19;33;4;2139;2419;2073
2139;19;34;626;1302;2228;2346
1302;19;35;2139;2477;1571;2458
2477;19;36;1302;2468;1909;82
2468;19;37;2477;1841;1699;2183
1841;19;38;2468;1704;64;927
1704;19;39;1841;143;484;1336
143;19;40;1704;467;1975;1096
467;19;41;143;391;797;1884
391;19;42;467;566;1681;2120
566;19;43;391;1170;951;2289
1170;19;44;566;1738;1106;1870
1738;19;45;1170;1122;1294;2317
1122;19;46;1738;1528;2046;554
1528;19;47;1122;429;1327;1808
429;19;48;1528;1269;926;2343
1269;19;49;429;0;2296;2381
2089;20;0;0;1466;1063;2110
1466;20;1;2089;365;1495;1377
365;20;2;1466;1574;1566;586
1574;20;3;365;293;2371;456
293;20;4;1574;598;2220;1842
598;20;5;293;893;343;1882
893;20;6;598;1214;1035;652
1214;20;7;893;1620;512;15
1620;20;8;1214;1002;1031;215
1002;20;9;1620;5;2031;782
5;20;10;1002;643;571;941
643;20;11;5;2146;2499;1303
2146;20;12;643;1490;1995;1369
1490;20;13;2146;235;631;2283
235;20;14;1490;2318;777;1854
2318;20;15;235;2247;1455;172
2247;20;16;2318;2006;542;2474
2006;20;17;2247;1537;1108;1408
1537;20;18;2006;1268;277;1107
1268;20;19;1537;1637;767;731
1637;20;20;1268;2002;1768;136
2002;20;21;1637;2100;2238;1745
2100;20;22;2002;1800;363;1099
1800;20;23;2100;2129;2497;1483
2129;20;24;1800;2246;175;1186
2246;20;25;2129;256;2018;534
256;20;26;2246;1849;313;2422
1849;20;27;256;124;1332;515
124;20;28;1849;822;167;1179
822;20;29;124;2377;1050;2102
2377;20;30;822;2396;596;2395
2396;20;31;2377;850;1918;1662
850;20;32;2396;2073;4;2038
2073;20;33;850;2346;626;1687
2346;20;34;2073;2458;2139;1029
2458;20;35;2346;82;1302;37
82;20;36;2458;2183;2477;2323
2183;20;37;82;927;2468;809
927;20;38;2183;1336;1841;1660
1336;20;39;927;1096;1704;1160
1096;20;40;1336;1884;143;1582
1884;20;41;1096;2120;467;2149
2120;20;42;1884;2289;391;970
2289;20;43;2120;1870;566;2225
1870;20;44;2289;2317;1170;1597
2317;20;45;1870;554;1738;1912
554;20;46;2317;1808;1122;1515
1808;20;47;554;2343;1528;1478
2343;20;48;1808;2381;429;2498
2381;20;49;2343;0;1269;513
2110;21;0;0;1377;2089;205
1377;21;1;2110;586;1466;959
586;21;2;1377;456;365;1232
456;21;3;586;1842;1574;1970
1842;21;4;456;1882;293;1223
1882;21;5;1842;652;598;320
652;21;6;1882;15;893;474
15;21;7;652;215;1214;1626
215;21;8;15;782;1620;1880
782;21;9;215;941;1002;804
941;21;10;782;1303;5;2121
1303;21;11;941;1369;643;1390
1369;21;12;1303;2283;2146;283
2283;21;13;1369;1854;1490;2236
1854;21;14;2283;172;235;856
172;21;15;1854;2474;2318;1152
2474;21;16;172;1408;2247;258
1408;21;17;2474;1107;2006;550
1107;21;18;1408;731;1537;1078
731;21;19;1107;136;1268;1633
136;21;20;731;1745;1637;546
1745;21;21;136;1099;2002;2417
1099;21;22;1745;1483;2100;1730
1483;21;23;1099;1186;1800;1999
1186;21;24;1483;534;2129;422
534;21;25;1186;2422;2246;669
2422;21;26;534;515;256;1463
515;21;27;2422;1179;1849;289
1179;21;28;515;2102;124;1651
2102;21;29;1179;2395;822;434
2395;21;30;2102;1662;2377;450
1662;21;31;2395;2038;2396;1729
2038;21;32;1662;1687;850;794
1687;21;33;2038;1029;2073;399
1029;21;34;1687;37;2346;1638
37;21;35;1029;2323;2458;1593
2323;21;36;37;809;82;707
809;21;37;2323;1660;2183;250
1660;21;38;809;1160;927;784
1160;21;39;1660;1582;1336;949
1582;21;40;1160;2149;1096;1309
2149;21;41;1582;970;1884;83
970;21;42;2149;2225;2120;1903
2225;21;43;970;1597;2289;2418
1597;21;44;2225;1912;1870;1056
1912;21;45;1597;1515;2317;2475
1515;21;46;1912;1478;554;1010
1478;21;47;1515;2498;1808;1383
2498;21;48;1478;513;2343;619
513;21;49;2498;0;2381;158
205;22;0;0;959;2110;712
959;22;1;205;1232;1377;2304
1232;22;2;959;1970;586;50
1970;22;3;1232;1223;456;1441
1223;22;4;1970;320;1842;2091
320;22;5;1223;474;1882;1057
474;22;6;320;1626;652;1852
1626;22;7;474;1880;15;885
1880;22;8;1626;804;215;2142
804;22;9;1880;2121;782;139
2121;22;10;804;1390;941;1143
1390;22;11;2121;283;1303;981
283;22;12;1390;2236;1369;642
2236;22;13;283;856;2283;1751
856;22;14;2236;1152;1854;2150
1152;22;15;856;258;172;744
258;22;16;1152;550;2474;1727
550;22;17;258;1078;1408;1590
1078;22;18;550;1633;1107;590
1633;22;19;1078;546;731;377
546;22;20;1633;2417;136;2230
2417;22;21;546;1730;1745;92
1730;22;22;2417;1999;1099;1164
1999;22;23;1730;422;1483;1509
422;22;24;1999;669;1186;1750
669;22;25;422;1463;534;983
1463;22;26;669;289;2422;1883
289;22;27;1463;1651;515;1215
1651;22;28;289;434;1179;385
434;22;29;1651;450;2102;880
450;22;30;434;1729;2395;1502
1729;22;31;450;794;1662;1863
794;22;32;1729;399;2038;1488
399;22;33;794;1638;1687;1783
1638;22;34;399;1593;1029;2164
1593;22;35;1638;707;37;2263
707;22;36;1593;250;2323;324
250;22;37;707;784;809;811
784;22;38;250;949;1660;471
949;22;39;784;1309;1160;1914
1309;22;40;949;83;1582;1814
83;22;41;1309;1903;2149;1426
1903;22;42;83;2418;970;573
2418;22;43;1903;1056;2225;2167
1056;22;44;2418;2475;1597;1972
2475;22;45;1056;1010;1912;395
1010;22;46;2475;1383;1515;810
1383;22;47;1010;619;1478;899
619;22;48;1383;158;2498;1830
158;22;49;619;0;513;2213
712;23;0;0;2304;205;1893
2304;23;1;712;50;959;420
50;23;2;2304;1441;1232;668
1441;23;3;50;2091;1970;361
2091;23;4;1441;1057;1223;1375
1057;23;5;2091;1852;320;1894
1852;23;6;1057;885;474;1606
885;23;7;1852;2142;1626;30
2142;23;8;885;139;1880;2007
139;23;9;2142;1143;804;2134
1143;23;10;139;981;2121;1708
981;23;11;1143;642;1390;1265
642;23;12;981;1751;283;613
1751;23;13;642;2150;2236;1266
2150;23;14;1751;744;856;1891
744;23;15;2150;1727;1152;2014
1727;23;16;744;1590;258;523
1590;23;17;1727;590;550;197
590;23;18;1590;377;1078;925
377;23;19;590;2230;1633;1038
2230;23;20;377;92;546;2170
92;23;21;2230;1164;2417;716
1164;23;22;92;1509;1730;1507
1509;23;23;1164;1750;1999;765
1750;23;24;1509;983;422;855
983;23;25;1750;1883;669;1902
1883;23;26;983;1215;1463;387
1215;23;27;1883;385;289;1231
385;23;28;1215;880;1651;61
880;23;29;385;1502;434;1688
1502;23;30;880;1863;450;655
1863;23;31;1502;1488;1729;1222
1488;23;32;1863;1783;794;318
1783;23;33;1488;2164;399;585
2164;23;34;1783;2263;1638;402
2263;23;35;2164;324;1593;574
324;23;36;2263;811;707;1798
811;23;37;324;471;250;2112
471;23;38;811;1914;784;1530
1914;23;39;471;1814;949;828
1814;23;40;1914;1426;1309;529
1426;23;41;1814;573;83;995
573;23;42;1426;2167;1903;251
2167;23;43;573;1972;2418;547
1972;23;44;2167;395;1056;2242
395;23;45;1972;810;2475;750
810;23;46;395;899;1010;178
899;23;47;810;1830;1383;106
1830;23;48;899;2213;619;671
2213;23;49;1830;0;158;867
1893;24;0;0;420;712;1499
420;24;1;1893;668;2304;702
668;24;2;420;361;50;2358
361;24;3;668;1375;1441;2144
1375;24;4;361;1894;2091;2385
1894;24;5;1375;1606;1057;761
1606;24;6;1894;30;1852;1640
30;24;7;1606;2007;885;1286
2007;24;8;30;2134;2142;846
2134;24;9;2007;1708;139;564
1708;24;10;2134;1265;1143;2500
1265;24;11;1708;613;981;150
613;24;12;1265;1266;642;242
1266;24;13;613;1891;1751;1444
1891;24;14;1266;2014;2150;7
2014;24;15;1891;523;744;1989
523;24;16;2014;197;1727;1643
197;24;17;523;925;1590;521
925;24;18;197;1038;590;308
1038;24;19;925;2170;377;1990
2170;24;20;1038;716;2230;2159
716;24;21;2170;1507;92;122
1507;24;22;716;765;1164;186
765;24;23;1507;855;1509;166
855;24;24;765;1902;1750;2257
1902;24;25;855;387;983;1226
387;24;26;1902;1231;1883;288
1231;24;27;387;61;1215;1379
61;24;28;1231;1688;385;1207
1688;24;29;61;655;880;894
655;24;30;1688;1222;1502;2281
1222;24;31;655;318;1863;1806
318;24;32;1222;585;1488;1349
585;24;33;318;402;1783;1252
402;24;34;585;574;2164;962
574;24;35;402;1798;2263;1442
1798;24;36;574;2112;324;2087
2112;24;37;1798;1530;811;2168
1530;24;38;2112;828;471;355
828;24;39;1530;529;1914;888
529;24;40;828;995;1814;1218
995;24;41;529;251;1426;1646
251;24;42;995;547;573;278
547;24;43;251;2242;2167;1352
2242;24;44;547;750;1972;134
750;24;45;2242;178;395;805
178;24;46;750;106;810;532
106;24;47;178;671;899;1216
671;24;48;106;867;1830;345
867;24;49;671;0;2213;508
1499;25;0;0;702;1893;1361
702;25;1;1499;2358;420;1656
2358;25;2;702;2144;668;1920
2144;25;3;2358;2385;361;492
2385;25;4;2144;761;1375;184
761;25;5;2385;1640;1894;967
1640;25;6;761;1286;1606;1088
1286;25;7;1640;846;30;555
846;25;8;1286;564;2007;982
564;25;9;846;2500;2134;1299
2500;25;10;564;150;1708;936
150;25;11;2500;242;1265;1521
242;25;12;150;1444;613;921
1444;25;13;242;7;1266;916
7;25;14;1444;1989;1891;614
1989;25;15;7;1643;2014;1109
1643;25;16;1989;521;523;2359
521;25;17;1643;308;197;146
308;25;18;521;1990;925;627
1990;25;19;308;2159;1038;1304
2159;25;20;1990;122;2170;2428
122;25;21;2159;186;716;2389
186;25;22;122;166;1507;2355
166;25;23;186;2257;765;1245
2257;25;24;166;1226;855;473
1226;25;25;2257;288;1902;1189
288;25;26;1226;1379;387;201
1379;25;27;288;1207;1231;414
1207;25;28;1379;894;61;368
894;25;29;1207;2281;1688;379
2281;25;30;894;1806;655;2022
1806;25;31;2281;1349;1222;1644
1349;25;32;1806;1252;318;1718
1252;25;33;1349;962;585;2152
962;25;34;1252;1442;402;1281
1442;25;35;962;2087;574;1819
2087;25;36;1442;2168;1798;1913
2168;25;37;2087;355;2112;1457
355;25;38;2168;888;1530;1772
888;25;39;355;1218;828;1848
1218;25;40;888;1646;529;1541
1646;25;41;1218;278;995;2269
278;25;42;1646;1352;251;138
1352;25;43;278;134;547;339
134;25;44;1352;805;2242;479
805;25;45;134;532;750;1168
532;25;46;805;1216;178;1721
1216;25;47;532;345;106;269
345;25;48;1216;508;671;141
508;25;49;345;0;867;54
1361;26;0;0;1656;1499;572
1656;26;1;1361;1920;702;2397
1920;26;2;1656;492;2358;1278
492;26;3;1920;184;2144;1679
184;26;4;492;967;2385;753
967;26;5;184;1088;761;1027
1088;26;6;967;555;1640;1204
555;26;7;1088;982;1286;2188
982;26;8;555;1299;846;411
1299;26;9;982;936;564;405
936;26;10;1299;1521;2500;1329
1521;26;11;936;921;150;1615
921;26;12;1521;916;242;1898
916;26;13;921;614;1444;206
614;26;14;916;1109;7;2229
1109;26;15;614;2359;1989;1070
2359;26;16;1109;146;1643;1558
146;26;17;2359;627;521;1434
627;26;18;146;1304;308;2259
1304;26;19;627;2428;1990;939
2428;26;20;1304;2389;2159;1489
2389;26;21;2428;2355;122;2336
2355;26;22;2389;1245;186;1581
1245;26;23;2355;473;166;1033
473;26;24;1245;1189;2257;2471
1189;26;25;473;201;1226;2451
201;26;26;1189;414;288;224
414;26;27;201;368;1379;115
368;26;28;414;379;1207;1391
379;26;29;368;2022;894;1735
2022;26;30;379;1644;2281;1030
1644;26;31;2022;1718;1806;2088
1718;26;32;1644;2152;1349;2406
2152;26;33;1718;1281;1252;497
1281;26;34;2152;1819;962;70
1819;26;35;1281;1913;1442;1006
1913;26;36;1819;1457;2087;2096
1457;26;37;1913;1772;2168;1556
1772;26;38;1457;1848;355;2478
1848;26;39;1772;1541;888;2437
1541;26;40;1848;2269;1218;88
2269;26;41;1541;138;1646;1580
138;26;42;2269;339;278;1542
339;26;43;138;479;1352;1816
479;26;44;339;1168;134;1142
1168;26;45;479;1721;805;1754
1721;26;46;1168;269;532;2072
269;26;47;1721;141;1216;1630
141;26;48;269;54;345;854
54;26;49;141;0;508;2231
572;27;0;0;2397;1361;1406
2397;27;1;572;1278;1656;2316
1278;27;2;2397;1679;1920;1583
1679;27;3;1278;753;492;1676
753;27;4;1679;1027;184;783
1027;27;5;753;1204;967;509
1204;27;6;1027;2188;1088;1378
2188;27;7;1204;411;555;1238
411;27;8;2188;405;982;2137
405;27;9;411;1329;1299;1578
1329;27;10;405;1615;936;317
1615;27;11;1329;1898;1521;607
1898;27;12;1615;206;921;2195
206;27;13;1898;2229;916;23
2229;27;14;206;1070;614;1462
1070;27;15;2229;1558;1109;2219
1558;27;16;1070;1434;2359;1544
1434;27;17;1558;2259;146;1458
2259;27;18;1434;939;627;582
939;27;19;2259;1489;1304;649
1489;27;20;939;2336;2428;1240
2336;27;21;1489;1581;2389;1921
1581;27;22;2336;1033;2355;1386
1033;27;23;1581;2471;1245;2268
2471;27;24;1033;2451;473;2223
2451;27;25;2471;224;1189;1931
224;27;26;2451;115;201;496
115;27;27;224;1391;414;2194
1391;27;28;115;1735;368;114
1735;27;29;1391;1030;379;1522
1030;27;30;1735;2088;2022;779
2088;27;31;1030;2406;1644;46
2406;27;32;2088;497;1718;824
497;27;33;2406;70;2152;2416
70;27;34;497;1006;1281;1875
1006;27;35;70;2096;1819;1811
2096;27;36;1006;1556;1913;1775
1556;27;37;2096;2478;1457;1707
2478;27;38;1556;2437;1772;1241
2437;27;39;2478;88;1848;1555
88;27;40;2437;1580;1541;1493
1580;27;41;88;1542;2269;697
1542;27;42;1580;1816;138;2402
1816;27;43;1542;1142;339;559
1142;27;44;1816;1754;479;1342
1754;27;45;1142;2072;1168;628
2072;27;46;1754;1630;1721;1869
1630;27;47;2072;854;269;999
854;27;48;1630;2231;141;944
2231;27;49;854;0;54;1740
1406;28;0;0;2316;572;1007
2316;28;1;1406;1583;2397;161
1583;28;2;2316;1676;1278;2197
1676;28;3;1583;783;1679;416
783;28;4;1676;509;753;52
509;28;5;783;1378;1027;663
1378;28;6;509;1238;1204;2208
1238;28;7;1378;2137;2188;144
2137;28;8;1238;1578;411;1669
1578;28;9;2137;317;405;1802
317;28;10;1578;607;1329;1551
607;28;11;317;2195;1615;1328
2195;28;12;607;23;1898;2454
23;28;13;2195;1462;206;1235
1462;28;14;23;2219;2229;1734
2219;28;15;1462;1544;1070;739
1544;28;16;2219;1458;1558;259
1458;28;17;1544;582;1434;766
582;28;18;1458;649;2259;1504
649;28;19;582;1240;939;300
1240;28;20;649;1921;1489;638
1921;28;21;1240;1386;2336;1613
1386;28;22;1921;2268;1581;873
2268;28;23;1386;2223;1033;1359
2223;28;24;2268;1931;2471;1776
1931;28;25;2223;496;2451;397
496;28;26;1931;2194;224;1459
2194;28;27;496;114;115;444
114;28;28;2194;1522;1391;410
1522;28;29;114;779;1735;998
779;28;30;1522;46;1030;291
46;28;31;779;824;2088;2127
824;28;32;46;2416;2406;470
2416;28;33;824;1875;497;98
1875;28;34;2416;1811;70;1374
1811;28;35;1875;1775;1006;93
1775;28;36;1811;1707;2096;711
1707;28;37;1775;1241;1556;1135
1241;28;38;1707;1555;2478;1346
1555;28;39;1241;1493;2437;21
1493;28;40;1555;697;88;118
697;28;41;1493;2402;1580;2081
2402;28;42;697;559;1542;1642
559;28;43;2402;1342;1816;2012
1342;28;44;559;628;1142;266
628;28;45;1342;1869;1754;2218
1869;28;46;628;999;2072;1654
999;28;47;1869;944;1630;439
944;28;48;999;1740;854;325
1740;28;49;944;0;2231;2192
1007;29;0;0;161;1406;1601
161;29;1;1007;2197;2316;2201
2197;29;2;161;416;1583;130
416;29;3;2197;52;1676;443
52;29;4;416;663;783;2186
663;29;5;52;2208;509;2094
2208;29;6;663;144;1378;840
144;29;7;2208;1669;1238;957
1669;29;8;144;1802;2137;1418
1802;29;9;1669;1551;1578;273
1551;29;10;1802;1328;317;2491
1328;29;11;1551;2454;607;312
2454;29;12;1328;1235;2195;1529
1235;29;13;2454;1734;23;303
1734;29;14;1235;739;1462;1473
739;29;15;1734;259;2219;398
259;29;16;739;766;1544;1549
766;29;17;259;1504;1458;1161
1504;29;18;766;300;582;240
300;29;19;1504;638;649;1998
638;29;20;300;1613;1240;1150
1613;29;21;638;873;1921;1665
873;29;22;1613;1359;1386;1118
1359;29;23;873;1776;2268;2243
1776;29;24;1359;397;2223;1289
397;29;25;1776;1459;1931;748
1459;29;26;397;444;496;664
444;29;27;1459;410;2194;2476
410;29;28;444;998;114;635
998;29;29;410;291;1522;1476
291;29;30;998;2127;779;1850
2127;29;31;291;470;46;908
470;29;32;2127;98;824;1093
98;29;33;470;1374;2416;826
1374;29;34;98;93;1875;1366
93;29;35;1374;711;1811;2432
711;29;36;93;1135;1775;1703
1135;29;37;711;1346;1707;863
1346;29;38;1135;21;1241;524
21;29;39;1346;118;1555;192
118;29;40;21;2081;1493;969
2081;29;41;118;1642;697;1950
1642;29;42;2081;2012;2402;1172
2012;29;43;1642;266;559;2351
266;29;44;2012;2218;1342;1837
2218;29;45;266;1654;628;625
1654;29;46;2218;439;1869;504
439;29;47;1654;325;999;860
325;29;48;439;2192;944;14
2192;29;49;325;0;1740;2232
1601;30;0;0;2201;1007;2202
2201;30;1;1601;130;161;1250
130;30;2;2201;443;2197;173
443;30;3;130;2186;416;829
2186;30;4;443;2094;52;284
2094;30;5;2186;840;663;1947
840;30;6;2094;957;2208;1603
957;30;7;840;1418;144;128
1418;30;8;957;273;1669;1162
273;30;9;1418;2491;1802;286
2491;30;10;273;312;1551;183
312;30;11;2491;1529;1328;1312
1529;30;12;312;303;2454;1525
303;30;13;1529;1473;1235;233
1473;30;14;303;398;1734;432
398;30;15;1473;1549;739;1477
1549;30;16;398;1161;259;1450
1161;30;17;1549;240;766;2025
240;30;18;1161;1998;1504;1244
1998;30;19;240;1150;300;1984
1150;30;20;1998;1665;638;500
1665;30;21;1150;1118;1613;1888
1118;30;22;1665;2243;873;802
2243;30;23;1118;1289;1359;1994
1289;30;24;2243;748;1776;1982
748;30;25;1289;664;397;193
664;30;26;748;2476;1459;785
2476;30;27;664;635;444;849
635;30;28;2476;1476;410;1538
1476;30;29;635;1850;998;2115
1850;30;30;1476;908;291;1796
908;30;31;1850;1093;2127;1535
1093;30;32;908;826;470;2372
826;30;33;1093;1366;98;90
1366;30;34;826;2432;1374;676
2432;30;35;1366;1703;93;768
1703;30;36;2432;863;711;599
863;30;37;1703;524;1135;401
524;30;38;863;192;1346;378
192;30;39;524;969;21;1625
969;30;40;192;1950;118;354
1950;30;41;969;1172;2081;1409
1172;30;42;1950;2351;1642;1540
2351;30;43;1172;1837;2012;1090
1837;30;44;2351;625;266;637
625;30;45;1837;504;2218;1197
504;30;46;625;860;1654;1743
860;30;47;504;14;439;2462
14;30;48;860;2232;325;1410
2232;30;49;14;0;2192;1988
2202;31;0;0;1250;1601;1472
1250;31;1;2202;173;2201;684
173;31;2;1250;829;130;373
829;31;3;173;284;443;892
284;31;4;829;1947;2186;1198
1947;31;5;284;1603;2094;1757
1603;31;6;1947;128;840;1124
128;31;7;1603;1162;957;1693
1162;31;8;128;286;1418;922
286;31;9;1162;183;273;1092
183;31;10;286;1312;2491;1017
1312;31;11;183;1525;312;795
1525;31;12;1312;233;1529;2143
233;31;13;1525;432;303;2166
432;31;14;233;1477;1473;237
1477;31;15;432;1450;398;1085
1450;31;16;1477;2025;1549;2155
2025;31;17;1450;1244;1161;1714
1244;31;18;2025;1984;240;1166
1984;31;19;1244;500;1998;1016
500;31;20;1984;1888;1150;2392
1888;31;21;500;802;1665;2260
802;31;22;1888;1994;1118;123
1994;31;23;802;1982;2243;1263
1982;31;24;1994;193;1289;332
193;31;25;1982;785;748;63
785;31;26;193;849;664;1563
849;31;27;785;1538;2476;543
1538;31;28;849;2115;635;2124
2115;31;29;1538;1796;1476;127
1796;31;30;2115;1535;1850;476
1535;31;31;1796;2372;908;121
2372;31;32;1535;90;1093;1991
90;31;33;2372;676;826;841
676;31;34;90;768;1366;481
768;31;35;676;599;2432;1028
599;31;36;768;401;1703;2119
401;31;37;599;378;863;1623
378;31;38;401;1625;524;264
1625;31;39;378;354;192;426
354;31;40;1625;1409;969;878
1409;31;41;354;1540;1950;180
1540;31;42;1409;1090;1172;1825
1090;31;43;1540;637;2351;1177
637;31;44;1090;1197;1837;117
1197;31;45;637;1743;625;2051
1743;31;46;1197;2462;504;294
2462;31;47;1743;1410;860;2284
1410;31;48;2462;1988;14;2357
1988;31;49;1410;0;2232;2054
1472;32;0;0;684;2202;2461
684;32;1;1472;373;1250;861
373;32;2;684;892;173;34
892;32;3;373;1198;829;2353
1198;32;4;892;1757;284;174
1757;32;5;1198;1124;1947;1889
1124;32;6;1757;1693;1603;1413
1693;32;7;1124;922;128;2449
922;32;8;1693;1092;1162;2427
1092;32;9;922;1017;286;2276
1017;32;10;1092;795;183;2153
795;32;11;1017;2143;1312;2455
2143;32;12;795;2166;1525;168
2166;32;13;2143;237;233;2165
237;32;14;2166;1085;432;299
1085;32;15;237;2155;1477;171
2155;32;16;1085;1714;1450;881
1714;32;17;2155;1166;2025;2350
1166;32;18;1714;1016;1244;2285
1016;32;19;1166;2392;1984;720
2392;32;20;1016;2260;500;1809
2260;32;21;2392;123;1888;376
123;32;22;2260;1263;802;2234
1263;32;23;123;332;1994;2424
332;32;24;1263;63;1982;2024
63;32;25;332;1563;193;1392
1563;32;26;63;543;785;1174
543;32;27;1563;2124;849;1041
2124;32;28;543;127;1538;2488
127;32;29;2124;476;2115;35
476;32;30;127;121;1796;946
121;32;31;476;1991;1535;565
1991;32;32;121;841;2372;1279
841;32;33;1991;481;90;1799
481;32;34;841;1028;676;18
1028;32;35;481;2119;768;1864
2119;32;36;1028;1623;599;2434
1623;32;37;2119;264;401;265
264;32;38;1623;426;378;689
426;32;39;264;878;1625;2345
878;32;40;426;180;354;2132
180;32;41;878;1825;1409;1040
1825;32;42;180;1177;1540;19
1177;32;43;1825;117;1090;1612
117;32;44;1177;2051;637;1128
2051;32;45;117;294;1197;1805
294;32;46;2051;2284;1743;1516
2284;32;47;294;2357;2462;69
2357;32;48;2284;2054;1410;1479
2054;32;49;2357;0;1988;490
2461;33;0;0;861;1472;1206
