2;4;130;130;false;true;false
1;21;120;4;4;4;1
4;21;121;1;3;1;4
3;21;122;4;1;1;4
1;21;123;3;2;1;3
2;21;124;1;4;4;4
4;21;125;2;1;3;2
1;21;126;4;4;3;4
4;21;127;1;3;2;3
3;21;128;4;4;1;1
4;21;129;3;0;3;4
1;22;0;0;4;4;3
4;22;1;1;1;1;3
1;22;2;4;3;4;2
3;22;3;1;3;1;2
3;22;4;3;1;1;1
1;22;5;3;2;2;4
2;22;6;1;3;3;3
3;22;7;2;1;1;1
1;22;8;3;2;4;4
2;22;9;1;1;1;1
1;22;10;2;4;2;3
4;22;11;1;1;2;1
1;22;12;4;3;2;1
3;22;13;1;4;3;2
4;22;14;3;1;1;2
1;22;15;4;2;4;3
2;22;16;1;4;2;1
4;22;17;2;1;1;4
1;22;18;4;1;4;2
1;22;19;1;1;3;4
1;22;20;1;3;1;4
3;22;21;1;2;2;3
2;22;22;3;2;2;4
2;22;23;2;3;4;4
3;22;24;2;3;1;2
3;22;25;3;1;1;1
1;22;26;3;1;4;1
1;22;27;1;1;3;4
1;22;28;1;3;3;2
3;22;29;1;2;4;1
2;22;30;3;4;2;1
4;22;31;2;4;2;4
4;22;32;4;3;1;4
3;22;33;4;2;1;2
2;22;34;3;3;2;2
3;22;35;2;2;2;4
2;22;36;3;3;1;3
3;22;37;2;2;3;2
2;22;38;3;1;1;1
1;22;39;2;4;3;3
4;22;40;1;3;2;3
3;22;41;4;4;4;1
4;22;42;3;2;3;1
2;22;43;4;4;2;3
4;22;44;2;3;2;1
3;22;45;4;4;2;1
4;22;46;3;2;1;4
2;22;47;4;3;4;2
3;22;48;2;3;1;2
3;22;49;3;3;2;1
3;22;50;3;1;2;3
1;22;51;3;1;3;2
1;22;52;1;4;1;3
4;22;53;1;3;2;1
3;22;54;4;1;4;3
1;22;55;3;1;3;1
1;22;56;1;4;4;3
4;22;57;1;2;1;2
2;22;58;4;1;2;2
1;22;59;2;1;4;1
1;22;60;1;4;2;2
4;22;61;1;4;3;1
4;22;62;4;3;2;4
3;22;63;4;2;3;1
2;22;64;3;3;4;1
3;22;65;2;3;1;4
3;22;66;3;4;3;4
4;22;67;3;4;1;4
4;22;68;4;2;2;1
2;22;69;4;4;4;2
4;22;70;2;4;4;3
4;22;71;4;3;3;4
3;22;72;4;4;2;4
4;22;73;3;1;4;4
1;22;74;4;2;1;4
2;22;75;1;4;3;4
4;22;76;2;4;4;3
4;22;77;4;3;1;4
3;22;78;4;3;4;1
3;22;79;3;1;3;1
1;22;80;3;2;2;4
2;22;81;1;4;3;1
4;22;82;2;3;4;4
3;22;83;4;4;4;2
4;22;84;3;3;2;2
3;22;85;4;3;2;4
3;22;86;3;1;3;1
1;22;87;3;4;1;4
4;22;88;1;3;1;3
3;22;89;4;1;2;4
1;22;90;3;1;2;4
1;22;91;1;4;3;4
4;22;92;1;2;1;4
2;22;93;4;2;1;2
2;22;94;2;3;1;2
3;22;95;2;3;2;3
3;22;96;3;4;2;2
4;22;97;3;2;1;2
2;22;98;4;3;4;2
3;22;99;2;4;4;3
4;22;100;3;2;1;4
2;22;101;4;2;4;1
2;22;102;2;1;4;2
1;22;103;2;1;3;3
1;22;104;1;2;3;1
2;22;105;1;3;1;4
3;22;106;2;1;3;4
1;22;107;3;3;4;1
3;22;108;1;1;1;1
1;22;109;3;4;3;1
4;22;110;1;3;2;4
3;22;111;4;3;2;3
3;22;112;3;1;2;1
1;22;113;3;4;4;3
4;22;114;1;2;1;1
2;22;115;4;4;2;3
4;22;116;2;4;4;4
4;22;117;4;2;3;2
2;22;118;4;4;4;1
4;22;119;2;1;4;1
1;22;120;4;4;1;3
4;22;121;1;4;4;4
4;22;122;4;3;3;1
3;22;123;4;4;1;4
4;22;124;3;2;2;2
2;22;125;4;4;4;2
4;22;126;2;3;1;2
3;22;127;4;1;4;2
1;22;128;3;4;3;4
4;22;129;1;0;4;2
3;23;0;0;3;1;2
3;23;1;3;2;4;1
2;23;2;3;2;1;2
2;23;3;2;1;3;1
1;23;4;2;4;3;4
4;23;5;1;3;1;4
3;23;6;4;1;2;3
1;23;7;3;4;3;1
4;23;8;1;1;1;1
1;23;9;4;3;2;3
3;23;10;1;1;1;1
1;23;11;3;1;4;1
1;23;12;1;2;1;3
2;23;13;1;2;3;1
2;23;14;2;3;4;2
3;23;15;2;1;1;4
1;23;16;3;4;2;1
4;23;17;1;2;4;1
2;23;18;4;4;1;2
4;23;19;2;4;1;2
4;23;20;4;3;1;3
3;23;21;4;4;3;2
4;23;22;3;4;2;2
4;23;23;4;2;2;4
2;23;24;4;1;3;3
1;23;25;2;1;3;3
1;23;26;1;4;1;2
4;23;27;1;2;1;3
2;23;28;4;1;1;3
1;23;29;2;1;3;2
1;23;30;1;4;2;1
4;23;31;1;4;4;2
4;23;32;4;2;4;1
2;23;33;4;2;3;3
2;23;34;2;4;2;2
4;23;35;2;3;3;3
3;23;36;4;2;2;3
2;23;37;3;1;3;4
1;23;38;2;3;2;2
3;23;39;1;3;1;3
3;23;40;3;1;4;3
1;23;41;3;1;3;1
1;23;42;1;3;4;3
3;23;43;1;1;2;1
1;23;44;3;1;4;4
1;23;45;1;4;3;4
4;23;46;1;2;4;4
2;23;47;4;2;2;4
2;23;48;2;1;3;2
1;23;49;2;3;3;2
3;23;50;1;2;3;3
2;23;51;3;3;1;4
3;23;52;2;1;1;3
1;23;53;3;3;4;1
3;23;54;1;1;3;1
1;23;55;3;3;1;2
3;23;56;1;2;1;2
2;23;57;3;2;4;4
2;23;58;2;1;2;1
1;23;59;2;2;1;4
2;23;60;1;1;1;3
1;23;61;2;4;4;4
4;23;62;1;1;4;1
1;23;63;4;1;3;3
1;23;64;1;4;2;3
4;23;65;1;4;3;2
4;23;66;4;4;3;4
4;23;67;4;1;4;2
1;23;68;4;2;4;4
2;23;69;1;3;2;3
3;23;70;2;4;4;3
4;23;71;3;4;4;2
4;23;72;4;4;3;4
4;23;73;4;4;4;4
4;23;74;4;4;1;2
4;23;75;4;3;2;1
3;23;76;4;4;4;2
4;23;77;3;1;4;4
1;23;78;4;1;3;2
1;23;79;1;4;3;3
4;23;80;1;1;1;1
1;23;81;4;4;2;1
4;23;82;1;2;4;1
2;23;83;4;2;3;1
2;23;84;2;4;4;2
4;23;85;2;1;3;2
1;23;86;4;4;3;4
4;23;87;1;3;1;1
3;23;88;4;4;4;4
4;23;89;3;4;3;2
4;23;90;4;4;1;1
4;23;91;4;4;1;3
4;23;92;4;2;4;1
2;23;93;4;2;2;3
2;23;94;2;3;2;2
3;23;95;2;2;3;3
2;23;96;3;2;3;4
2;23;97;2;2;4;2
2;23;98;2;3;2;4
3;23;99;2;4;3;3
4;23;100;3;1;4;1
1;23;101;4;2;2;1
2;23;102;1;3;2;4
3;23;103;2;1;1;1
1;23;104;3;4;1;4
4;23;105;1;4;2;4
4;23;106;4;1;3;1
1;23;107;4;1;1;3
1;23;108;1;1;3;1
1;23;109;1;4;1;1
4;23;110;1;3;4;3
3;23;111;4;1;3;3
1;23;112;3;3;3;4
3;23;113;1;1;1;3
1;23;114;3;3;4;2
3;23;115;1;4;2;4
4;23;116;3;2;4;1
2;23;117;4;1;4;4
1;23;118;2;1;2;3
1;23;119;1;3;4;1
3;23;120;1;4;1;4
4;23;121;3;1;4;4
1;23;122;4;4;4;4
4;23;123;1;2;3;2
2;23;124;4;2;4;1
2;23;125;2;2;2;3
2;23;126;2;2;4;4
2;23;127;2;4;3;4
4;23;128;2;2;1;3
2;23;129;4;0;4;1
2;24;0;0;1;3;1
1;24;1;2;2;3;3
2;24;2;1;1;2;3
1;24;3;2;4;2;4
4;24;4;1;4;1;3
4;24;5;4;3;4;3
3;24;6;4;1;3;2
1;24;7;3;1;1;3
1;24;8;1;3;4;3
3;24;9;1;1;1;2
1;24;10;3;1;3;3
1;24;11;1;3;1;1
3;24;12;1;1;1;3
1;24;13;3;2;2;4
2;24;14;1;4;2;3
4;24;15;2;1;3;1
1;24;16;4;1;1;3
1;24;17;1;2;4;4
2;24;18;1;2;2;4
2;24;19;2;3;4;1
3;24;20;2;2;4;1
2;24;21;3;2;3;1
2;24;22;2;4;4;4
4;24;23;2;3;4;2
3;24;24;4;3;2;2
3;24;25;3;2;1;2
2;24;26;3;3;1;3
3;24;27;2;3;4;3
3;24;28;3;2;2;3
2;24;29;3;1;1;4
1;24;30;2;2;1;4
2;24;31;1;1;4;3
1;24;32;2;3;4;1
3;24;33;1;2;2;1
2;24;34;3;3;2;4
3;24;35;2;3;4;2
3;24;36;3;4;3;2
4;24;37;3;2;2;1
2;24;38;4;3;1;3
3;24;39;2;3;3;2
3;24;40;3;1;3;2
1;24;41;3;3;1;4
3;24;42;1;1;1;2
1;24;43;3;4;3;4
4;24;44;1;4;1;1
4;24;45;4;4;1;1
4;24;46;4;4;4;3
4;24;47;4;2;2;4
2;24;48;4;2;2;1
2;24;49;2;3;1;4
3;24;50;2;4;3;1
4;24;51;3;3;2;1
3;24;52;4;1;3;3
1;24;53;3;1;1;1
1;24;54;1;2;3;1
2;24;55;1;2;1;4
2;24;56;2;4;3;3
4;24;57;2;1;2;3
1;24;58;4;4;2;4
4;24;59;1;3;1;1
3;24;60;4;4;2;1
4;24;61;3;1;1;4
1;24;62;4;3;4;2
3;24;63;1;3;1;1
3;24;64;3;2;1;1
2;24;65;3;4;4;2
4;24;66;2;2;4;1
2;24;67;4;4;4;4
4;24;68;2;3;1;3
3;24;69;4;3;2;2
3;24;70;3;2;3;4
2;24;71;3;4;4;3
4;24;72;2;4;4;3
4;24;73;4;2;4;1
2;24;74;4;1;4;1
1;24;75;2;2;4;4
2;24;76;1;4;3;4
4;24;77;2;2;4;1
2;24;78;4;3;1;3
3;24;79;2;1;1;1
1;24;80;3;1;4;3
1;24;81;1;1;1;2
1;24;82;1;1;4;2
1;24;83;1;2;2;3
2;24;84;1;2;2;3
2;24;85;2;4;4;4
4;24;86;2;1;1;4
1;24;87;4;4;4;2
4;24;88;1;2;3;1
2;24;89;4;1;4;2
1;24;90;2;3;4;1
3;24;91;1;1;4;2
1;24;92;3;3;4;3
3;24;93;1;2;2;3
2;24;94;3;3;2;2
3;24;95;2;4;3;1
4;24;96;3;2;2;1
2;24;97;4;4;2;3
4;24;98;2;3;2;4
3;24;99;4;1;3;1
1;24;100;3;1;4;4
1;24;101;1;4;1;2
4;24;102;1;1;2;4
1;24;103;4;4;3;3
4;24;104;1;4;1;1
4;24;105;4;1;4;3
1;24;106;4;3;4;2
3;24;107;1;1;1;2
1;24;108;3;1;1;1
1;24;109;1;3;1;2
3;24;110;1;3;4;2
3;24;111;3;4;3;3
4;24;112;3;3;1;2
3;24;113;4;2;3;3
2;24;114;3;4;1;1
4;24;115;2;1;3;2
1;24;116;4;4;4;4
4;24;117;1;3;2;1
3;24;118;4;1;1;1
1;24;119;3;4;1;1
4;24;120;1;4;3;1
4;24;121;4;4;4;1
4;24;122;4;2;1;1
2;24;123;4;1;4;2
1;24;124;2;3;2;4
3;24;125;1;4;2;4
4;24;126;3;4;2;4
4;24;127;4;3;2;2
3;24;128;4;1;4;3
1;24;129;3;0;2;2
1;25;0;0;3;2;1
3;25;1;1;3;1;2
3;25;2;3;4;2;1
4;25;3;3;3;1;2
3;25;4;4;3;4;3
3;25;5;3;2;4;2
2;25;6;3;3;3;1
3;25;7;2;3;1;1
3;25;8;3;2;1;3
2;25;9;3;3;3;3
3;25;10;2;1;1;4
1;25;11;3;3;1;3
3;25;12;1;4;3;3
4;25;13;3;3;1;4
3;25;14;4;1;2;3
1;25;15;3;3;4;4
3;25;16;1;4;1;3
4;25;17;3;4;1;4
4;25;18;4;1;2;3
1;25;19;4;1;2;2
1;25;20;1;1;3;2
1;25;21;1;4;2;4
4;25;22;1;2;2;3
2;25;23;4;2;4;4
2;25;24;2;2;3;4
2;25;25;2;3;3;1
3;25;26;2;3;2;2
3;25;27;3;3;3;2
3;25;28;3;4;3;2
4;25;29;3;4;2;2
4;25;30;4;3;1;4
3;25;31;4;1;2;2
1;25;32;3;1;1;2
1;25;33;1;4;3;1
4;25;34;1;2;2;4
2;25;35;4;2;3;3
2;25;36;2;1;3;3
1;25;37;2;3;4;1
3;25;38;1;2;2;1
2;25;39;3;2;3;3
2;25;40;2;4;3;2
4;25;41;2;2;1;2
2;25;42;4;4;3;4
4;25;43;2;1;1;1
1;25;44;4;1;4;3
1;25;45;1;3;4;4
3;25;46;1;4;4;3
4;25;47;3;1;4;1
1;25;48;4;4;2;2
4;25;49;1;1;2;1
1;25;50;4;1;3;2
1;25;51;1;3;4;1
3;25;52;1;1;3;3
1;25;53;3;1;1;2
1;25;54;1;4;1;4
4;25;55;1;3;2;1
3;25;56;4;3;2;4
3;25;57;3;4;4;2
4;25;58;3;1;1;3
1;25;59;4;1;4;4
1;25;60;1;4;3;4
4;25;61;1;2;4;3
2;25;62;4;1;1;4
1;25;63;2;1;3;4
1;25;64;1;2;3;3
2;25;65;1;1;2;1
1;25;66;2;4;4;2
4;25;67;1;3;2;1
3;25;68;4;2;4;1
2;25;69;3;4;3;2
4;25;70;2;3;3;1
3;25;71;4;3;2;4
3;25;72;3;1;4;2
1;25;73;3;1;4;3
1;25;74;1;4;2;2
4;25;75;1;4;1;3
4;25;76;4;1;2;1
1;25;77;4;3;4;1
3;25;78;1;1;2;2
1;25;79;3;3;3;2
3;25;80;1;2;1;1
2;25;81;3;2;1;2
2;25;82;2;3;1;1
3;25;83;2;3;1;1
3;25;84;3;4;2;3
4;25;85;3;4;2;2
4;25;86;4;2;4;1
2;25;87;4;1;1;2
1;25;88;2;2;4;4
2;25;89;1;1;2;1
1;25;90;2;2;1;2
2;25;91;1;3;3;2
3;25;92;2;3;1;1
3;25;93;3;2;3;4
2;25;94;3;1;2;3
1;25;95;2;1;3;2
1;25;96;1;3;4;2
3;25;97;1;4;2;1
4;25;98;3;1;4;2
1;25;99;4;4;3;1
4;25;100;1;2;1;4
2;25;101;4;4;1;4
4;25;102;2;3;4;1
3;25;103;4;1;1;2
1;25;104;3;3;4;4
3;25;105;1;2;4;2
2;25;106;3;2;1;2
2;25;107;2;1;3;1
1;25;108;2;2;1;4
2;25;109;1;2;1;2
2;25;110;2;3;3;4
3;25;111;2;2;3;1
2;25;112;3;3;4;2
3;25;113;2;1;3;2
1;25;114;3;2;2;3
2;25;115;1;4;4;2
4;25;116;2;1;1;3
1;25;117;4;1;4;2
1;25;118;1;1;3;3
1;25;119;1;1;1;2
1;25;120;1;1;4;1
1;25;121;1;1;4;2
1;25;122;1;2;4;3
2;25;123;1;4;2;1
4;25;124;2;4;1;1
4;25;125;4;4;3;2
4;25;126;4;2;4;1
2;25;127;4;3;4;1
3;25;128;2;2;3;1
2;25;129;3;0;1;3
1;26;0;0;2;1;2
2;26;1;1;1;3;3
1;26;2;2;2;3;4
2;26;3;1;3;4;2
3;26;4;2;2;3;1
2;26;5;3;1;3;3
1;26;6;2;1;2;2
1;26;7;1;3;3;2
3;26;8;1;3;3;1
3;26;9;3;4;2;1
4;26;10;3;3;3;3
3;26;11;4;3;1;4
3;26;12;3;4;3;2
4;26;13;3;3;4;2
3;26;14;4;4;3;2
4;26;15;3;3;1;3
3;26;16;4;4;3;2
4;26;17;3;3;4;2
3;26;18;4;2;4;3
2;26;19;3;2;1;2
2;26;20;2;4;1;4
4;26;21;2;3;1;3
3;26;22;4;4;4;3
4;26;23;3;4;2;1
4;26;24;4;1;2;3
1;26;25;4;2;2;2
2;26;26;1;2;3;2
2;26;27;2;2;3;4
2;26;28;2;2;3;3
2;26;29;2;4;4;3
4;26;30;2;2;4;3
2;26;31;4;2;3;4
2;26;32;2;1;1;1
1;26;33;2;4;1;4
4;26;34;1;3;4;2
3;26;35;4;3;2;2
3;26;36;3;1;2;4
1;26;37;3;1;1;2
1;26;38;1;3;3;2
3;26;39;1;2;2;1
2;26;40;3;2;2;4
2;26;41;2;4;4;3
4;26;42;2;1;2;3
1;26;43;4;3;4;3
3;26;44;1;4;1;3
4;26;45;3;3;1;2
3;26;46;4;1;3;3
1;26;47;3;2;4;1
2;26;48;1;1;1;1
1;26;49;2;2;4;2
2;26;50;1;1;1;2
1;26;51;2;3;1;2
3;26;52;1;2;3;4
2;26;53;3;4;1;4
4;26;54;2;1;1;1
1;26;55;4;4;4;2
4;26;56;1;2;3;3
2;26;57;4;3;3;2
3;26;58;2;4;4;1
4;26;59;3;4;1;2
4;26;60;4;3;1;1
3;26;61;4;4;4;3
4;26;62;3;4;2;4
4;26;63;4;3;1;4
3;26;64;4;1;1;1
1;26;65;3;2;2;1
2;26;66;1;1;1;2
1;26;67;2;1;4;1
1;26;68;1;2;3;2
2;26;69;1;1;2;1
1;26;70;2;4;4;1
4;26;71;1;2;3;3
2;26;72;4;3;3;4
3;26;73;2;2;1;1
2;26;74;3;3;1;3
3;26;75;2;1;4;1
1;26;76;3;1;4;3
1;26;77;1;2;1;3
2;26;78;1;2;3;1
2;26;79;2;1;1;3
1;26;80;2;2;3;2
2;26;81;1;1;2;4
1;26;82;2;1;2;4
1;26;83;1;3;3;2
3;26;84;1;2;3;3
2;26;85;3;1;4;3
1;26;86;2;2;4;3
2;26;87;1;4;2;1
4;26;88;2;1;1;2
1;26;89;4;2;2;1
2;26;90;1;2;1;1
2;26;91;2;1;2;1
1;26;92;2;4;3;2
4;26;93;1;3;3;4
3;26;94;4;2;2;4
2;26;95;3;2;1;2
2;26;96;2;1;1;1
1;26;97;2;2;3;3
2;26;98;1;1;4;2
1;26;99;2;4;1;3
4;26;100;1;4;4;3
4;26;101;4;1;2;4
1;26;102;4;2;4;2
2;26;103;1;4;3;2
4;26;104;2;2;1;3
2;26;105;4;2;3;1
2;26;106;2;1;2;2
1;26;107;2;4;2;3
4;26;108;1;2;1;3
2;26;109;4;4;2;1
4;26;110;2;1;2;4
1;26;111;4;2;3;1
2;26;112;1;2;2;3
2;26;113;2;3;3;4
3;26;114;2;2;1;1
2;26;115;3;3;2;4
3;26;116;2;2;4;1
2;26;117;3;3;1;2
3;26;118;2;2;1;4
2;26;119;3;1;1;2
1;26;120;2;2;1;2
2;26;121;1;3;1;4
3;26;122;2;1;1;1
1;26;123;3;1;2;1
1;26;124;1;2;4;4
2;26;125;1;1;4;1
1;26;126;2;1;4;2
1;26;127;1;1;2;1
1;26;128;1;3;3;3
3;26;129;1;0;2;3
2;27;0;0;3;1;1
3;27;1;2;4;2;1
4;27;2;3;2;1;4
2;27;3;4;1;2;4
1;27;4;2;3;3;2
3;27;5;1;2;2;1
2;27;6;3;2;1;2
2;27;7;2;1;1;4
1;27;8;2;1;3;2
1;27;9;1;3;3;1
3;27;10;1;4;4;2
4;27;11;3;2;3;2
2;27;12;4;2;3;4
2;27;13;2;2;4;4
2;27;14;2;3;3;1
3;27;15;2;2;4;2
2;27;16;3;2;3;3
2;27;17;2;3;4;2
3;27;18;2;2;3;3
2;27;19;3;4;2;4
4;27;20;2;3;2;3
3;27;21;4;3;4;2
3;27;22;3;1;3;3
1;27;23;3;3;4;1
3;27;24;1;2;4;1
2;27;25;3;2;1;4
2;27;26;2;4;2;3
4;27;27;2;3;2;3
3;27;28;4;3;2;1
3;27;29;3;3;2;4
3;27;30;3;4;4;2
4;27;31;3;1;2;1
1;27;32;4;4;2;1
4;27;33;1;2;1;3
2;27;34;4;2;4;3
2;27;35;2;4;3;1
4;27;36;2;2;3;2
2;27;37;4;2;1;1
2;27;38;2;1;1;3
1;27;39;2;4;3;1
4;27;40;1;3;2;2
3;27;41;4;3;2;3
3;27;42;3;3;4;1
3;27;43;3;3;1;1
3;27;44;3;2;3;3
2;27;45;3;3;4;3
3;27;46;2;1;3;2
1;27;47;3;1;1;1
1;27;48;1;2;2;4
2;27;49;1;2;1;2
2;27;50;2;2;2;3
2;27;51;2;4;1;3
4;27;52;2;4;3;4
4;27;53;4;1;2;1
1;27;54;4;2;4;2
2;27;55;1;3;1;2
3;27;56;2;2;4;1
2;27;57;3;1;2;1
1;27;58;2;2;3;4
2;27;59;1;1;4;1
1;27;60;2;3;4;1
3;27;61;1;4;3;4
4;27;62;3;4;4;1
4;27;63;4;1;4;2
1;27;64;4;1;3;4
1;27;65;1;2;1;1
2;27;66;1;1;2;4
1;27;67;2;2;1;3
2;27;68;1;1;1;2
1;27;69;2;1;2;2
1;27;70;1;3;1;3
3;27;71;1;4;4;4
4;27;72;3;1;2;3
1;27;73;4;3;3;2
3;27;74;1;1;2;2
1;27;75;3;3;3;4
3;27;76;1;3;1;2
3;27;77;3;1;1;1
1;27;78;3;3;2;1
3;27;79;1;2;2;3
2;27;80;3;4;1;1
4;27;81;2;4;2;3
4;27;82;4;2;1;1
2;27;83;4;3;1;3
3;27;84;2;3;3;2
3;27;85;3;3;2;4
3;27;86;3;1;1;3
1;27;87;3;2;2;1
2;27;88;1;1;4;2
1;27;89;2;1;1;2
1;27;90;1;1;2;3
1;27;91;1;2;2;3
2;27;92;1;4;1;2
4;27;93;2;4;4;4
4;27;94;4;2;3;1
2;27;95;4;1;2;4
1;27;96;2;3;2;2
3;27;97;1;2;1;4
2;27;98;3;3;2;2
3;27;99;2;3;1;2
3;27;100;3;4;4;1
4;27;101;3;2;4;1
2;27;102;4;2;1;2
2;27;103;2;3;2;1
3;27;104;2;1;4;2
1;27;105;3;2;2;4
2;27;106;1;3;2;1
3;27;107;2;3;1;1
3;27;108;3;1;4;2
1;27;109;3;4;2;2
4;27;110;1;1;4;1
1;27;111;4;3;1;1
3;27;112;1;4;2;4
4;27;113;3;1;2;3
1;27;114;4;4;3;2
4;27;115;1;1;2;3
1;27;116;4;2;3;3
2;27;117;1;4;2;1
4;27;118;2;2;3;4
2;27;119;4;2;2;1
2;27;120;2;4;1;2
4;27;121;2;1;2;4
1;27;122;4;1;3;2
1;27;123;1;4;1;3
4;27;124;1;1;1;1
1;27;125;4;2;2;3
2;27;126;1;1;1;1
1;27;127;2;3;1;1
3;27;128;1;3;1;2
3;27;129;3;0;3;4
1;28;0;0;1;2;3
1;28;1;1;4;3;2
4;28;2;1;4;4;3
4;28;3;4;2;2;3
2;28;4;4;1;1;1
1;28;5;2;2;3;2
2;28;6;1;4;2;2
4;28;7;2;2;2;3
2;28;8;4;1;1;3
1;28;9;2;2;1;3
2;28;10;1;2;3;3
2;28;11;2;4;4;2
4;28;12;2;4;2;3
4;28;13;4;1;2;3
1;28;14;4;2;2;1
2;28;15;1;3;3;1
3;28;16;2;2;2;2
2;28;17;3;3;2;3
3;28;18;2;4;3;2
4;28;19;3;3;2;4
3;28;20;4;2;4;1
2;28;21;3;3;3;3
3;28;22;2;1;3;4
1;28;23;3;1;1;4
1;28;24;1;4;3;3
4;28;25;1;3;2;4
3;28;26;4;3;2;4
3;28;27;3;1;4;4
1;28;28;3;4;3;4
4;28;29;1;2;3;1
2;28;30;4;1;3;4
1;28;31;2;1;4;3
1;28;32;1;3;1;4
3;28;33;1;3;4;2
3;28;34;3;1;2;1
1;28;35;3;2;2;3
2;28;36;1;1;4;1
1;28;37;2;3;2;1
3;28;38;1;1;2;4
1;28;39;3;2;1;1
2;28;40;1;3;4;1
3;28;41;2;1;3;2
1;28;42;3;1;3;2
1;28;43;1;3;3;1
3;28;44;1;3;3;1
3;28;45;3;2;2;2
2;28;46;3;1;3;2
1;28;47;2;4;1;4
4;28;48;1;2;1;4
2;28;49;4;3;2;3
3;28;50;2;3;2;1
3;28;51;3;4;2;2
4;28;52;3;1;4;4
1;28;53;4;2;4;2
2;28;54;1;2;1;3
2;28;55;2;1;2;3
1;28;56;2;1;3;2
1;28;57;1;4;2;3
4;28;58;1;1;1;4
1;28;59;4;1;2;2
1;28;60;1;4;1;4
4;28;61;1;1;3;2
1;28;62;4;2;4;4
2;28;63;1;4;4;1
4;28;64;2;1;1;3
1;28;65;4;4;1;4
4;28;66;1;3;2;2
3;28;67;4;2;1;2
2;28;68;3;2;2;1
2;28;69;2;3;1;3
3;28;70;2;4;1;4
4;28;71;3;3;3;2
3;28;72;4;2;4;4
2;28;73;3;2;1;2
2;28;74;2;4;3;2
4;28;75;2;2;1;1
2;28;76;4;1;3;3
1;28;77;2;1;3;2
1;28;78;1;3;1;4
3;28;79;1;1;3;1
1;28;80;3;3;2;1
3;28;81;1;1;4;1
1;28;82;3;3;4;2
3;28;83;1;2;2;2
2;28;84;3;4;3;2
4;28;85;2;3;3;1
3;28;86;4;1;3;2
1;28;87;3;2;1;3
2;28;88;1;2;2;4
2;28;89;2;3;1;3
3;28;90;2;3;1;2
3;28;91;3;2;1;2
2;28;92;3;4;2;3
4;28;93;2;1;4;2
1;28;94;4;4;4;1
4;28;95;1;2;2;1
2;28;96;4;4;1;3
4;28;97;2;2;3;4
2;28;98;4;2;2;1
2;28;99;2;1;3;3
1;28;100;2;1;3;2
1;28;101;1;2;4;2
2;28;102;1;1;2;2
1;28;103;2;2;2;1
2;28;104;1;4;3;1
4;28;105;2;1;1;4
1;28;106;4;1;2;1
1;28;107;1;2;3;4
2;28;108;1;2;3;2
2;28;109;2;1;1;3
1;28;110;2;1;4;1
1;28;111;1;4;1;1
4;28;112;1;3;3;1
3;28;113;4;2;4;3
2;28;114;3;3;1;3
3;28;115;2;3;4;2
3;28;116;3;1;1;4
1;28;117;3;4;2;3
4;28;118;1;1;4;2
1;28;119;4;2;2;1
2;28;120;1;4;2;2
4;28;121;2;2;4;3
2;28;122;4;3;1;4
3;28;123;2;1;1;4
1;28;124;3;3;4;4
3;28;125;1;1;1;3
1;28;126;3;1;2;4
1;28;127;1;2;1;2
2;28;128;1;4;3;4
4;28;129;2;0;3;3
3;29;0;0;2;1;3
2;29;1;3;3;1;2
3;29;2;2;3;4;1
3;29;3;3;1;4;3
1;29;4;3;2;2;2
2;29;5;1;2;1;4
2;29;6;2;3;2;1
3;29;7;2;3;4;4
3;29;8;3;3;2;1
3;29;9;3;3;1;3
3;29;10;3;2;2;3
2;29;11;3;3;2;1
3;29;12;2;3;4;2
3;29;13;3;1;4;3
1;29;14;3;1;1;1
1;29;15;1;2;2;4
2;29;16;1;3;3;1
3;29;17;2;2;2;4
2;29;18;3;4;3;3
4;29;19;2;1;4;3
1;29;20;4;3;3;4
3;29;21;1;4;2;2
4;29;22;3;4;3;1
4;29;23;4;3;1;1
3;29;24;4;4;1;4
4;29;25;3;4;4;3
4;29;26;4;4;3;3
4;29;27;4;4;3;3
4;29;28;4;1;1;1
1;29;29;4;4;4;2
4;29;30;1;3;2;3
3;29;31;4;4;1;1
4;29;32;3;2;1;4
2;29;33;4;1;3;1
1;29;34;2;3;3;4
3;29;35;1;1;1;1
1;29;36;3;1;2;4
1;29;37;1;4;1;4
4;29;38;1;1;3;4
1;29;39;4;1;1;4
1;29;40;1;2;2;3
2;29;41;1;2;3;1
2;29;42;2;1;1;3
1;29;43;2;1;1;4
1;29;44;1;2;3;3
2;29;45;1;2;3;3
2;29;46;2;4;2;4
4;29;47;2;4;1;3
4;29;48;4;3;4;3
3;29;49;4;1;2;1
1;29;50;3;2;3;1
2;29;51;1;4;3;4
4;29;52;2;2;4;1
2;29;53;4;3;1;1
3;29;54;2;3;2;4
3;29;55;3;2;2;4
2;29;56;3;3;1;4
3;29;57;2;4;1;4
4;29;58;3;2;4;3
2;29;59;4;4;1;2
4;29;60;2;2;1;3
2;29;61;4;4;4;1
4;29;62;2;1;1;3
1;29;63;4;3;2;4
3;29;64;1;4;4;4
4;29;65;3;2;1;2
2;29;66;4;2;4;4
2;29;67;2;1;3;4
1;29;68;2;3;2;4
3;29;69;1;4;2;1
4;29;70;3;2;3;3
2;29;71;4;4;4;2
4;29;72;2;2;3;3
2;29;73;4;2;2;2
2;29;74;2;1;2;3
1;29;75;2;3;4;2
3;29;76;1;2;2;1
2;29;77;3;4;1;3
4;29;78;2;1;1;4
