2;100000;10;10000;true;true;true
9922;0;5748;3821;22691;0;73457
22691;0;5749;9922;48080;0;36631
48080;0;5750;22691;58206;0;85080
58206;0;5751;48080;741;0;23575
741;0;5752;58206;79273;0;62692
79273;0;5753;741;3165;0;99694
3165;0;5754;79273;6552;0;97885
6552;0;5755;3165;76019;0;60242
76019;0;5756;6552;80910;0;75752
80910;0;5757;76019;97912;0;89488
97912;0;5758;80910;19838;0;56522
19838;0;5759;97912;49368;0;91204
49368;0;5760;19838;49939;0;65302
49939;0;5761;49368;18510;0;32973
18510;0;5762;49939;67758;0;82729
67758;0;5763;18510;44100;0;42347
44100;0;5764;67758;13890;0;72379
13890;0;5765;44100;33976;0;87035
33976;0;5766;13890;72012;0;47051
72012;0;5767;33976;5297;0;53794
5297;0;5768;72012;5310;0;1288
5310;0;5769;5297;45409;0;9143
45409;0;5770;5310;59587;0;28899
59587;0;5771;45409;19863;0;68774
19863;0;5772;59587;66888;0;32736
66888;0;5773;19863;32204;0;15779
32204;0;5774;66888;468;0;977
468;0;5775;32204;86806;0;11412
86806;0;5776;468;85146;0;18143
85146;0;5777;86806;78982;0;50490
78982;0;5778;85146;32407;0;28727
32407;0;5779;78982;24163;0;38166
24163;0;5780;32407;25825;0;95597
25825;0;5781;24163;83958;0;81340
83958;0;5782;25825;1406;0;60462
1406;0;5783;83958;7631;0;68791
7631;0;5784;1406;15334;0;43861
15334;0;5785;7631;27662;0;27432
27662;0;5786;15334;87907;0;36939
87907;0;5787;27662;23561;0;16683
23561;0;5788;87907;90363;0;78182
90363;0;5789;23561;57021;0;8676
57021;0;5790;90363;61053;0;61858
61053;0;5791;57021;53871;0;90862
53871;0;5792;61053;36993;0;76444
36993;0;5793;53871;20014;0;96024
20014;0;5794;36993;97780;0;44871
97780;0;5795;20014;83970;0;1235
83970;0;5796;97780;24372;0;1025
24372;0;5797;83970;77062;0;86540
77062;0;5798;24372;56740;0;7159
56740;0;5799;77062;99225;0;35603
99225;0;5800;56740;48552;0;48600
48552;0;5801;99225;69861;0;19144
69861;0;5802;48552;85743;0;10512
85743;0;5803;69861;2563;0;43979
2563;0;5804;85743;83711;0;55081
83711;0;5805;2563;64917;0;46410
64917;0;5806;83711;94708;0;20537
94708;0;5807;64917;68501;0;90224
68501;0;5808;94708;12982;0;55404
12982;0;5809;68501;37204;0;59454
37204;0;5810;12982;98417;0;7618
98417;0;5811;37204;81558;0;57136
81558;0;5812;98417;90468;0;19562
90468;0;5813;81558;8737;0;39719
8737;0;5814;90468;84790;0;71721
84790;0;5815;8737;67541;0;3192
67541;0;5816;84790;26939;0;85705
26939;0;5817;67541;1491;0;54151
1491;0;5818;26939;97870;0;53372
97870;0;5819;1491;9274;0;89426
9274;0;5820;97870;98966;0;98796
98966;0;5821;9274;77663;0;58495
77663;0;5822;98966;90061;0;39578
90061;0;5823;77663;54648;0;75083
54648;0;5824;90061;21264;0;31158
21264;0;5825;54648;50022;0;82336
50022;0;5826;21264;72217;0;80938
72217;0;5827;50022;61526;0;83060
61526;0;5828;72217;6222;0;75221
6222;0;5829;61526;20281;0;64026
20281;0;5830;6222;76564;0;71347
76564;0;5831;20281;86092;0;77738
86092;0;5832;76564;35929;0;35477
35929;0;5833;86092;24435;0;35134
24435;0;5834;35929;93746;0;78882
93746;0;5835;24435;12895;0;90027
12895;0;5836;93746;13058;0;84647
13058;0;5837;12895;82082;0;37083
82082;0;5838;13058;76394;0;4486
76394;0;5839;82082;35738;0;86435
35738;0;5840;76394;84471;0;34659
84471;0;5841;35738;16183;0;31430
16183;0;5842;84471;85359;0;522
85359;0;5843;16183;62884;0;85251
62884;0;5844;85359;92213;0;40953
92213;0;5845;62884;78877;0;84636
78877;0;5846;92213;87504;0;45799
87504;0;5847;78877;93622;0;23920
93622;0;5848;87504;91841;0;38663
91841;0;5849;93622;97779;0;86420
97779;0;5850;91841;84898;0;52221
84898;0;5851;97779;15559;0;75441
15559;0;5852;84898;30133;0;59352
30133;0;5853;15559;73139;0;87874
73139;0;5854;30133;20233;0;65081
20233;0;5855;73139;65712;0;71748
65712;0;5856;20233;73941;0;38934
73941;0;5857;65712;18055;0;99008
18055;0;5858;73941;60405;0;14142
60405;0;5859;18055;27622;0;55830
27622;0;5860;60405;16501;0;4396
16501;0;5861;27622;56179;0;59920
56179;0;5862;16501;73082;0;74069
73082;0;5863;56179;2890;0;66951
2890;0;5864;73082;23133;0;42718
23133;0;5865;2890;64062;0;81499
64062;0;5866;23133;92600;0;582
92600;0;5867;64062;18384;0;26273
18384;0;5868;92600;86854;0;40299
86854;0;5869;18384;80836;0;8068
80836;0;5870;86854;91743;0;76080
91743;0;5871;80836;3664;0;29118
3664;0;5872;91743;54069;0;82692
54069;0;5873;3664;3949;0;83773
3949;0;5874;54069;12902;0;81843
12902;0;5875;3949;66839;0;15558
66839;0;5876;12902;17542;0;55547
17542;0;5877;66839;2524;0;69760
2524;0;5878;17542;15252;0;56372
15252;0;5879;2524;9676;0;66503
9676;0;5880;15252;71653;0;28245
71653;0;5881;9676;50919;0;21818
50919;0;5882;71653;31745;0;83125
31745;0;5883;50919;48892;0;18577
48892;0;5884;31745;62365;0;75833
62365;0;5885;48892;28785;0;1467
28785;0;5886;62365;7832;0;15828
7832;0;5887;28785;2416;0;47232
2416;0;5888;7832;25171;0;99126
25171;0;5889;2416;81301;0;30330
81301;0;5890;25171;97333;0;77412
97333;0;5891;81301;68636;0;87188
68636;0;5892;97333;73559;0;98203
73559;0;5893;68636;17561;0;49534
17561;0;5894;73559;77479;0;83476
77479;0;5895;17561;37184;0;51632
37184;0;5896;77479;35643;0;34797
35643;0;5897;37184;84161;0;65374
84161;0;5898;35643;85077;0;70323
85077;0;5899;84161;74575;0;13457
74575;0;5900;85077;37249;0;89704
37249;0;5901;74575;21701;0;28703
21701;0;5902;37249;53122;0;37386
53122;0;5903;21701;88091;0;79649
88091;0;5904;53122;36291;0;6382
36291;0;5905;88091;87217;0;40746
87217;0;5906;36291;77121;0;14152
77121;0;5907;87217;58886;0;16321
58886;0;5908;77121;4976;0;92100
4976;0;5909;58886;22501;0;13968
22501;0;5910;4976;55289;0;47951
55289;0;5911;22501;10181;0;35140
10181;0;5912;55289;5282;0;98344
5282;0;5913;10181;96428;0;56357
96428;0;5914;5282;21385;0;68283
21385;0;5915;96428;35995;0;40446
35995;0;5916;21385;54894;0;86845
54894;0;5917;35995;61013;0;9174
61013;0;5918;54894;56750;0;22720
56750;0;5919;61013;11323;0;60574
11323;0;5920;56750;16382;0;45909
16382;0;5921;11323;9023;0;43791
9023;0;5922;16382;81304;0;51787
81304;0;5923;9023;69632;0;53637
69632;0;5924;81304;87772;0;9908
87772;0;5925;69632;50000;0;1814
50000;0;5926;87772;93731;0;19234
93731;0;5927;50000;47803;0;92562
47803;0;5928;93731;13390;0;52096
13390;0;5929;47803;63669;0;61164
63669;0;5930;13390;55659;0;25596
55659;0;5931;63669;20804;0;63499
20804;0;5932;55659;1402;0;22728
1402;0;5933;20804;89032;0;87366
89032;0;5934;1402;24468;0;85725
24468;0;5935;89032;2014;0;59943
2014;0;5936;24468;1361;0;67856
1361;0;5937;2014;62043;0;72200
62043;0;5938;1361;66365;0;33860
66365;0;5939;62043;21032;0;29192
21032;0;5940;66365;37639;0;22061
37639;0;5941;21032;74312;0;91163
74312;0;5942;37639;18382;0;36131
18382;0;5943;74312;49511;0;24625
49511;0;5944;18382;50512;0;5745
50512;0;5945;49511;27469;0;93040
27469;0;5946;50512;49099;0;51060
49099;0;5947;27469;87445;0;33198
87445;0;5948;49099;86338;0;4273
86338;0;5949;87445;83029;0;15066
83029;0;5950;86338;41484;0;15575
41484;0;5951;83029;36657;0;30324
36657;0;5952;41484;98752;0;5835
98752;0;5953;36657;18713;0;22697
18713;0;5954;98752;82952;0;90905
82952;0;5955;18713;88522;0;25909
88522;0;5956;82952;2382;0;31253
2382;0;5957;88522;87002;0;81057
87002;0;5958;2382;77798;0;92304
77798;0;5959;87002;93546;0;43890
93546;0;5960;77798;39410;0;53209
39410;0;5961;93546;90891;0;24633
90891;0;5962;39410;92839;0;82436
92839;0;5963;90891;53208;0;12682
53208;0;5964;92839;59425;0;12485
59425;0;5965;53208;94997;0;18380
94997;0;5966;59425;27803;0;39329
27803;0;5967;94997;46321;0;62093
46321;0;5968;27803;26882;0;36545
26882;0;5969;46321;63850;0;93701
63850;0;5970;26882;89095;0;13990
89095;0;5971;63850;49724;0;75630
49724;0;5972;89095;64531;0;77381
64531;0;5973;49724;47670;0;26903
47670;0;5974;64531;6887;0;40040
6887;0;5975;47670;21473;0;92338
21473;0;5976;6887;70022;0;23991
70022;0;5977;21473;18305;0;4906
18305;0;5978;70022;17488;0;23240
17488;0;5979;18305;96239;0;76393
96239;0;5980;17488;7435;0;13347
7435;0;5981;96239;35008;0;13516
35008;0;5982;7435;44992;0;38900
44992;0;5983;35008;3396;0;88134
3396;0;5984;44992;48342;0;11736
48342;0;5985;3396;81239;0;28577
81239;0;5986;48342;7859;0;70897
7859;0;5987;81239;95870;0;32545
95870;0;5988;7859;95994;0;9286
95994;0;5989;95870;80826;0;32239
80826;0;5990;95994;81937;0;89909
81937;0;5991;80826;7605;0;6845
7605;0;5992;81937;66260;0;54078
66260;0;5993;7605;92241;0;19069
92241;0;5994;66260;70583;0;49873
70583;0;5995;92241;12677;0;32275
12677;0;5996;70583;95935;0;5521
95935;0;5997;12677;73564;0;33718
73564;0;5998;95935;77794;0;14128
77794;0;5999;73564;245;0;89345
245;0;6000;77794;82307;0;80219
82307;0;6001;245;92708;0;5064
92708;0;6002;82307;79440;0;96398
79440;0;6003;92708;29406;0;94205
29406;0;6004;79440;98560;0;33998
98560;0;6005;29406;49695;0;92525
49695;0;6006;98560;60859;0;53468
60859;0;6007;49695;50595;0;16864
50595;0;6008;60859;46318;0;9237
46318;0;6009;50595;65314;0;72360
65314;0;6010;46318;77535;0;55466
77535;0;6011;65314;87760;0;20265
87760;0;6012;77535;6335;0;97922
6335;0;6013;87760;79777;0;99494
79777;0;6014;6335;42211;0;30964
42211;0;6015;79777;33668;0;64634
33668;0;6016;42211;79062;0;11173
79062;0;6017;33668;76973;0;63815
76973;0;6018;79062;31839;0;34176
31839;0;6019;76973;5260;0;35495
5260;0;6020;31839;91123;0;7522
91123;0;6021;5260;58566;0;75575
58566;0;6022;91123;93148;0;56081
93148;0;6023;58566;81068;0;47984
81068;0;6024;93148;42492;0;57684
42492;0;6025;81068;42903;0;77319
42903;0;6026;42492;7582;0;25079
7582;0;6027;42903;42021;0;21535
42021;0;6028;7582;46935;0;31762
46935;0;6029;42021;32156;0;59349
32156;0;6030;46935;92597;0;88025
92597;0;6031;32156;7999;0;16768
7999;0;6032;92597;50331;0;23823
50331;0;6033;7999;63769;0;56079
63769;0;6034;50331;78975;0;82549
78975;0;6035;63769;82207;0;83842
82207;0;6036;78975;12176;0;88390
12176;0;6037;82207;51603;0;4975
51603;0;6038;12176;47857;0;45851
47857;0;6039;51603;34826;0;90273
34826;0;6040;47857;7647;0;88236
7647;0;6041;34826;50355;0;17431
50355;0;6042;7647;33058;0;94971
33058;0;6043;50355;21739;0;67677
21739;0;6044;33058;68643;0;80859
68643;0;6045;21739;92017;0;55490
92017;0;6046;68643;18651;0;76612
18651;0;6047;92017;6163;0;25931
6163;0;6048;18651;15098;0;28790
15098;0;6049;6163;49707;0;85691
49707;0;6050;15098;68703;0;4548
68703;0;6051;49707;15634;0;21833
15634;0;6052;68703;45274;0;39439
45274;0;6053;15634;29249;0;40204
29249;0;6054;45274;22329;0;83932
22329;0;6055;29249;49449;0;45378
49449;0;6056;22329;4586;0;4299
4586;0;6057;49449;98469;0;90165
98469;0;6058;4586;52944;0;50245
52944;0;6059;98469;44329;0;85322
44329;0;6060;52944;72340;0;8531
72340;0;6061;44329;8494;0;15681
8494;0;6062;72340;73801;0;90546
73801;0;6063;8494;36887;0;7410
36887;0;6064;73801;12;0;8695
12;0;6065;36887;79365;0;77378
79365;0;6066;12;25393;0;5000
25393;0;6067;79365;42300;0;16786
42300;0;6068;25393;99262;0;49919
99262;0;6069;42300;72753;0;19720
72753;0;6070;99262;65179;0;8694
65179;0;6071;72753;89132;0;88369
89132;0;6072;65179;92677;0;68510
92677;0;6073;89132;86335;0;85295
86335;0;6074;92677;63554;0;6520
63554;0;6075;86335;77609;0;81610
77609;0;6076;63554;16694;0;79173
16694;0;6077;77609;45209;0;78457
45209;0;6078;16694;46290;0;4050
46290;0;6079;45209;17636;0;36921
17636;0;6080;46290;95860;0;63538
95860;0;6081;17636;95854;0;6586
95854;0;6082;95860;79930;0;27540
79930;0;6083;95854;72709;0;78103
72709;0;6084;79930;83016;0;36729
83016;0;6085;72709;27511;0;28910
27511;0;6086;83016;64655;0;63180
64655;0;6087;27511;71754;0;595
71754;0;6088;64655;67533;0;58287
67533;0;6089;71754;19161;0;73753
19161;0;6090;67533;66929;0;51615
66929;0;6091;19161;37483;0;42529
37483;0;6092;66929;87201;0;45737
87201;0;6093;37483;3601;0;26371
3601;0;6094;87201;47400;0;96341
47400;0;6095;3601;28659;0;43740
28659;0;6096;47400;9150;0;89404
9150;0;6097;28659;47088;0;49861
47088;0;6098;9150;6170;0;27446
6170;0;6099;47088;45328;0;70401
45328;0;6100;6170;4901;0;54147
4901;0;6101;45328;69891;0;57075
69891;0;6102;4901;20624;0;59930
20624;0;6103;69891;30677;0;12444
30677;0;6104;20624;53779;0;41407
53779;0;6105;30677;22431;0;79868
22431;0;6106;53779;70306;0;52690
70306;0;6107;22431;24617;0;51664
24617;0;6108;70306;19267;0;35701
19267;0;6109;24617;36451;0;24249
36451;0;6110;19267;62952;0;67142
62952;0;6111;36451;12729;0;40391
12729;0;6112;62952;51124;0;33108
51124;0;6113;12729;51653;0;45313
51653;0;6114;51124;52797;0;41565
52797;0;6115;51653;26419;0;63891
26419;0;6116;52797;96111;0;37657
96111;0;6117;26419;19756;0;67990
19756;0;6118;96111;11645;0;97145
11645;0;6119;19756;92081;0;49491
92081;0;6120;11645;93996;0;80103
93996;0;6121;92081;64334;0;56011
64334;0;6122;93996;24576;0;8332
24576;0;6123;64334;11498;0;41127
11498;0;6124;24576;43753;0;97777
43753;0;6125;11498;62452;0;8745
62452;0;6126;43753;34907;0;58307
34907;0;6127;62452;6385;0;66078
6385;0;6128;34907;94914;0;83161
94914;0;6129;6385;64971;0;18519
64971;0;6130;94914;74063;0;96827
74063;0;6131;64971;95560;0;74634
95560;0;6132;74063;98355;0;33244
98355;0;6133;95560;2551;0;13635
2551;0;6134;98355;62729;0;34763
62729;0;6135;2551;58259;0;57795
58259;0;6136;62729;69259;0;44040
69259;0;6137;58259;74049;0;37036
74049;0;6138;69259;97611;0;78842
97611;0;6139;74049;808;0;21779
808;0;6140;97611;31866;0;64003
31866;0;6141;808;83621;0;41492
83621;0;6142;31866;32924;0;16844
32924;0;6143;83621;80503;0;28979
80503;0;6144;32924;17127;0;83609
17127;0;6145;80503;22462;0;77312
22462;0;6146;17127;81702;0;28753
81702;0;6147;22462;38467;0;24464
38467;0;6148;81702;61806;0;30433
61806;0;6149;38467;53010;0;75202
53010;0;6150;61806;92060;0;84137
92060;0;6151;53010;57318;0;89397
57318;0;6152;92060;8616;0;7065
8616;0;6153;57318;67345;0;99810
67345;0;6154;8616;5474;0;91588
5474;0;6155;67345;69305;0;68405
69305;0;6156;5474;4056;0;88508
4056;0;6157;69305;10365;0;64990
10365;0;6158;4056;74547;0;88333
74547;0;6159;10365;89620;0;27845
89620;0;6160;74547;62051;0;24514
62051;0;6161;89620;42846;0;29671
42846;0;6162;62051;20429;0;3159
20429;0;6163;42846;59705;0;74258
59705;0;6164;20429;70387;0;98511
70387;0;6165;59705;81627;0;4596
81627;0;6166;70387;12655;0;24615
12655;0;6167;81627;28892;0;45490
28892;0;6168;12655;97798;0;92229
97798;0;6169;28892;29411;0;90426
29411;0;6170;97798;99364;0;18479
99364;0;6171;29411;39092;0;62354
39092;0;6172;99364;59226;0;87724
59226;0;6173;39092;62549;0;42984
62549;0;6174;59226;16021;0;95639
16021;0;6175;62549;48362;0;84322
48362;0;6176;16021;14356;0;24215
14356;0;6177;48362;79256;0;73921
79256;0;6178;14356;31068;0;66583
31068;0;6179;79256;19394;0;51007
19394;0;6180;31068;42546;0;13693
42546;0;6181;19394;92865;0;32403
92865;0;6182;42546;67004;0;33783
67004;0;6183;92865;26285;0;25096
26285;0;6184;67004;17185;0;56899
17185;0;6185;26285;79334;0;27387
79334;0;6186;17185;14347;0;65104
14347;0;6187;79334;79450;0;77408
79450;0;6188;14347;88524;0;96581
88524;0;6189;79450;14275;0;87189
14275;0;6190;88524;89180;0;29307
89180;0;6191;14275;30029;0;90786
30029;0;6192;89180;9671;0;62619
9671;0;6193;30029;52392;0;79762
52392;0;6194;9671;50020;0;91150
50020;0;6195;52392;12502;0;36814
12502;0;6196;50020;53193;0;33922
53193;0;6197;12502;11862;0;35974
11862;0;6198;53193;94167;0;13875
94167;0;6199;11862;19163;0;52760
19163;0;6200;94167;7757;0;62568
7757;0;6201;19163;12821;0;8389
12821;0;6202;7757;93430;0;39638
93430;0;6203;12821;61739;0;68179
61739;0;6204;93430;17299;0;40734
17299;0;6205;61739;21290;0;997
21290;0;6206;17299;98018;0;31771
98018;0;6207;21290;91773;0;27625
91773;0;6208;98018;244;0;6547
244;0;6209;91773;83446;0;74786
83446;0;6210;244;64517;0;21631
64517;0;6211;83446;44729;0;56072
44729;0;6212;64517;38719;0;84678
38719;0;6213;44729;71585;0;75131
71585;0;6214;38719;79826;0;51469
79826;0;6215;71585;22195;0;47997
22195;0;6216;79826;2898;0;87407
2898;0;6217;22195;87204;0;94968
87204;0;6218;2898;66603;0;47778
66603;0;6219;87204;92085;0;78773
92085;0;6220;66603;6029;0;491
6029;0;6221;92085;96993;0;53388
96993;0;6222;6029;65650;0;68994
65650;0;6223;96993;62880;0;7930
62880;0;6224;65650;67222;0;80031
67222;0;6225;62880;73059;0;97221
73059;0;6226;67222;96896;0;41890
96896;0;6227;73059;11955;0;30745
11955;0;6228;96896;36475;0;19638
36475;0;6229;11955;3514;0;96960
3514;0;6230;36475;80150;0;43967
80150;0;6231;3514;59005;0;52149
59005;0;6232;80150;44647;0;22077
44647;0;6233;59005;53876;0;90915
53876;0;6234;44647;91437;0;35845
91437;0;6235;53876;38377;0;72216
38377;0;6236;91437;40199;0;40565
40199;0;6237;38377;51325;0;42312
51325;0;6238;40199;69623;0;21810
69623;0;6239;51325;88906;0;7731
88906;0;6240;69623;36970;0;47771
36970;0;6241;88906;27190;0;34456
27190;0;6242;36970;27715;0;78572
27715;0;6243;27190;26378;0;71637
26378;0;6244;27715;21688;0;25565
21688;0;6245;26378;23865;0;54457
23865;0;6246;21688;23054;0;37425
23054;0;6247;23865;27447;0;20658
27447;0;6248;23054;84469;0;98803
84469;0;6249;27447;28058;0;35207
28058;0;6250;84469;1227;0;914
1227;0;6251;28058;9919;0;10397
9919;0;6252;1227;91971;0;11644
91971;0;6253;9919;88135;0;55223
88135;0;6254;91971;64366;0;34501
64366;0;6255;88135;19649;0;93428
19649;0;6256;64366;82064;0;120
82064;0;6257;19649;42078;0;62168
42078;0;6258;82064;23775;0;42759
23775;0;6259;42078;88593;0;16751
88593;0;6260;23775;69354;0;29465
69354;0;6261;88593;6568;0;21054
6568;0;6262;69354;57806;0;39951
57806;0;6263;6568;79018;0;23297
79018;0;6264;57806;45970;0;36703
45970;0;6265;79018;79627;0;70568
79627;0;6266;45970;76422;0;60137
76422;0;6267;79627;58683;0;33711
58683;0;6268;76422;59456;0;87017
59456;0;6269;58683;50652;0;40108
50652;0;6270;59456;59041;0;52244
59041;0;6271;50652;38747;0;5804
38747;0;6272;59041;36070;0;76334
36070;0;6273;38747;3035;0;186
3035;0;6274;36070;61897;0;10012
61897;0;6275;3035;97379;0;94848
97379;0;6276;61897;59448;0;12793
59448;0;6277;97379;6577;0;62907
6577;0;6278;59448;80424;0;15759
80424;0;6279;6577;9002;0;33126
9002;0;6280;80424;45216;0;87254
45216;0;6281;9002;29856;0;7225
29856;0;6282;45216;71819;0;36269
71819;0;6283;29856;21318;0;94500
21318;0;6284;71819;39358;0;5402
39358;0;6285;21318;33781;0;9139
33781;0;6286;39358;70710;0;67168
70710;0;6287;33781;10034;0;77932
10034;0;6288;70710;92931;0;35331
92931;0;6289;10034;41472;0;37616
41472;0;6290;92931;29221;0;58320
29221;0;6291;41472;90638;0;8752
90638;0;6292;29221;11046;0;40394
11046;0;6293;90638;23488;0;86607
23488;0;6294;11046;82623;0;99143
82623;0;6295;23488;67196;0;43532
67196;0;6296;82623;85981;0;86864
85981;0;6297;67196;54757;0;37986
54757;0;6298;85981;9068;0;63359
9068;0;6299;54757;19105;0;51058
19105;0;6300;9068;88242;0;90516
88242;0;6301;19105;56563;0;93292
56563;0;6302;88242;8070;0;11291
8070;0;6303;56563;81624;0;21948
81624;0;6304;8070;43408;0;89405
43408;0;6305;81624;78890;0;11044
78890;0;6306;43408;39297;0;67971
39297;0;6307;78890;97201;0;2630
97201;0;6308;39297;51424;0;20740
51424;0;6309;97201;67206;0;40136
67206;0;6310;51424;3007;0;49634
3007;0;6311;67206;23039;0;72568
23039;0;6312;3007;37394;0;42726
37394;0;6313;23039;37716;0;2419
37716;0;6314;37394;61822;0;8263
61822;0;6315;37716;69478;0;97215
69478;0;6316;61822;81380;0;23778
81380;0;6317;69478;91469;0;42916
91469;0;6318;81380;99122;0;87069
99122;0;6319;91469;84166;0;53175
84166;0;6320;99122;72375;0;67208
72375;0;6321;84166;54437;0;87741
54437;0;6322;72375;12597;0;30161
12597;0;6323;54437;85663;0;44476
85663;0;6324;12597;88172;0;58032
88172;0;6325;85663;85367;0;42178
85367;0;6326;88172;4000;0;1968
4000;0;6327;85367;71843;0;66112
71843;0;6328;4000;219;0;29910
219;0;6329;71843;36446;0;19776
36446;0;6330;219;54744;0;65127
54744;0;6331;36446;94962;0;440
94962;0;6332;54744;60077;0;87011
60077;0;6333;94962;92083;0;30270
92083;0;6334;60077;42068;0;51008
42068;0;6335;92083;72051;0;77267
72051;0;6336;42068;20542;0;72108
20542;0;6337;72051;74953;0;6440
74953;0;6338;20542;26554;0;87879
26554;0;6339;74953;16337;0;15132
16337;0;6340;26554;67879;0;59963
67879;0;6341;16337;30371;0;52551
30371;0;6342;67879;69630;0;62996
69630;0;6343;30371;20413;0;2242
20413;0;6344;69630;11167;0;26385
11167;0;6345;20413;24484;0;10480
24484;0;6346;11167;11303;0;20486
11303;0;6347;24484;32791;0;43654
32791;0;6348;11303;7519;0;79343
7519;0;6349;32791;53693;0;22438
53693;0;6350;7519;82941;0;78788
82941;0;6351;53693;83062;0;77763
83062;0;6352;82941;67835;0;89821
67835;0;6353;83062;78629;0;35304
78629;0;6354;67835;28228;0;23223
28228;0;6355;78629;49372;0;89191
49372;0;6356;28228;67543;0;45900
67543;0;6357;49372;27703;0;5921
27703;0;6358;67543;50286;0;1637
50286;0;6359;27703;11604;0;41720
11604;0;6360;50286;60019;0;83496
60019;0;6361;11604;14461;0;93001
14461;0;6362;60019;37280;0;85960
37280;0;6363;14461;93726;0;93634
93726;0;6364;37280;26680;0;38791
26680;0;6365;93726;84377;0;9293
84377;0;6366;26680;21924;0;74386
21924;0;6367;84377;45085;0;42593
45085;0;6368;21924;39437;0;3755
39437;0;6369;45085;22222;0;50945
22222;0;6370;39437;87659;0;59296
87659;0;6371;22222;62119;0;82298
62119;0;6372;87659;50314;0;13395
50314;0;6373;62119;88168;0;45584
88168;0;6374;50314;72121;0;59869
72121;0;6375;88168;51758;0;9347
51758;0;6376;72121;60797;0;75172
60797;0;6377;51758;58670;0;34097
58670;0;6378;60797;58568;0;50529
58568;0;6379;58670;6880;0;31365
6880;0;6380;58568;85378;0;59637
85378;0;6381;6880;8182;0;84550
8182;0;6382;85378;57561;0;85647
57561;0;6383;8182;16039;0;92464
16039;0;6384;57561;98372;0;41426
98372;0;6385;16039;4705;0;63119
4705;0;6386;98372;99124;0;64137
99124;0;6387;4705;20120;0;78093
20120;0;6388;99124;15741;0;59861
15741;0;6389;20120;11392;0;4634
11392;0;6390;15741;54330;0;31597
54330;0;6391;11392;22231;0;43000
22231;0;6392;54330;88407;0;7583
88407;0;6393;22231;77384;0;1234
77384;0;6394;88407;21560;0;96374
21560;0;6395;77384;4945;0;4045
4945;0;6396;21560;22138;0;11681
22138;0;6397;4945;74651;0;80146
74651;0;6398;22138;59833;0;62104
59833;0;6399;74651;6504;0;44654
6504;0;6400;59833;1849;0;91023
1849;0;6401;6504;43768;0;77917
43768;0;6402;1849;81886;0;88964
81886;0;6403;43768;76790;0;73934
76790;0;6404;81886;71354;0;81501
71354;0;6405;76790;82389;0;84875
82389;0;6406;71354;65718;0;35822
65718;0;6407;82389;57746;0;12723
57746;0;6408;65718;6169;0;53320
6169;0;6409;57746;23439;0;29151
23439;0;6410;6169;11963;0;47251
11963;0;6411;23439;38364;0;82969
38364;0;6412;11963;40304;0;45817
40304;0;6413;38364;52773;0;54551
52773;0;6414;40304;96936;0;7685
96936;0;6415;52773;88797;0;68453
88797;0;6416;96936;21944;0;62164
21944;0;6417;88797;84190;0;14108
84190;0;6418;21944;83204;0;85831
83204;0;6419;84190;58876;0;32803
58876;0;6420;83204;89225;0;85402
89225;0;6421;58876;33360;0;70923
33360;0;6422;89225;14891;0;84304
14891;0;6423;33360;20475;0;42280
20475;0;6424;14891;76559;0;26119
76559;0;6425;20475;86860;0;64310
86860;0;6426;76559;94226;0;46248
94226;0;6427;86860;97970;0;76601
97970;0;6428;94226;31742;0;15446
31742;0;6429;97970;68106;0;45966
68106;0;6430;31742;24067;0;10809
24067;0;6431;68106;52751;0;79398
52751;0;6432;24067;74936;0;45836
74936;0;6433;52751;69932;0;38610
69932;0;6434;74936;50205;0;5585
50205;0;6435;69932;39369;0;50464
39369;0;6436;50205;20582;0;46667
20582;0;6437;39369;2593;0;62923
2593;0;6438;20582;64716;0;55054
64716;0;6439;2593;75856;0;54787
75856;0;6440;64716;81406;0;69443
81406;0;6441;75856;64307;0;55174
64307;0;6442;81406;47002;0;59522
47002;0;6443;64307;97858;0;80709
97858;0;6444;47002;2852;0;45914
2852;0;6445;97858;75952;0;37520
75952;0;6446;2852;11037;0;6532
11037;0;6447;75952;94432;0;47533
94432;0;6448;11037;28339;0;70581
28339;0;6449;94432;34640;0;64991
34640;0;6450;28339;56304;0;4117
56304;0;6451;34640;72208;0;82264
72208;0;6452;56304;26320;0;63568
26320;0;6453;72208;946;0;45371
946;0;6454;26320;15965;0;30583
15965;0;6455;946;89587;0;64351
89587;0;6456;15965;52164;0;94211
52164;0;6457;89587;71808;0;53681
71808;0;6458;52164;96504;0;38998
96504;0;6459;71808;11465;0;82674
11465;0;6460;96504;28612;0;82988
28612;0;6461;11465;10930;0;59233
10930;0;6462;28612;53786;0;10901
53786;0;6463;10930;74937;0;58063
74937;0;6464;53786;5141;0;59389
5141;0;6465;74937;71586;0;36554
71586;0;6466;5141;3713;0;29333
3713;0;6467;71586;17323;0;74924
17323;0;6468;3713;37858;0;56618
37858;0;6469;17323;70225;0;81303
70225;0;6470;37858;19602;0;37389
19602;0;6471;70225;38499;0;52817
38499;0;6472;19602;70182;0;53285
70182;0;6473;38499;28590;0;96391
28590;0;6474;70182;22105;0;24174
22105;0;6475;28590;3687;0;51539
3687;0;6476;22105;30525;0;42098
30525;0;6477;3687;61996;0;42483
61996;0;6478;30525;35125;0;63356
35125;0;6479;61996;27652;0;76974
27652;0;6480;35125;96683;0;41953
96683;0;6481;27652;65113;0;54140
65113;0;6482;96683;70267;0;56531
70267;0;6483;65113;60130;0;81863
60130;0;6484;70267;47151;0;97285
