2;40000;200;200;true;true;true
21698;46;40;19073;17936;38212;33100
17936;46;41;21698;35108;12659;37134
35108;46;42;17936;30024;2553;15802
30024;46;43;35108;23593;25003;25794
23593;46;44;30024;24464;15413;37117
24464;46;45;23593;10307;816;28591
10307;46;46;24464;1660;26904;32455
1660;46;47;10307;4166;1421;18321
4166;46;48;1660;18402;12634;20661
18402;46;49;4166;4384;7373;15392
4384;46;50;18402;22303;4835;24623
22303;46;51;4384;27663;33656;17621
27663;46;52;22303;12350;28593;8807
12350;46;53;27663;3433;29396;25736
3433;46;54;12350;25638;12201;6718
25638;46;55;3433;22032;2481;33977
22032;46;56;25638;32076;12566;12952
32076;46;57;22032;12950;19841;11143
12950;46;58;32076;6372;39908;23288
6372;46;59;12950;2702;13442;7298
2702;46;60;6372;37408;2409;1507
37408;46;61;2702;31912;17914;29387
31912;46;62;37408;3228;20479;32806
3228;46;63;31912;18755;39233;7816
18755;46;64;3228;13531;30521;37066
13531;46;65;18755;30569;9692;7550
30569;46;66;13531;31475;23939;20195
31475;46;67;30569;38923;19557;15995
38923;46;68;31475;15352;9995;19911
15352;46;69;38923;17522;32957;37805
17522;46;70;15352;32895;6682;25490
32895;46;71;17522;9244;27623;1537
9244;46;72;32895;35952;25731;10096
35952;46;73;9244;5471;20544;28849
5471;46;74;35952;29957;32136;28655
29957;46;75;5471;26548;28463;32837
26548;46;76;29957;39676;14113;28101
39676;46;77;26548;16079;39821;14807
16079;46;78;39676;34300;10757;19605
34300;46;79;16079;19366;32956;31395
19366;46;80;34300;14638;8860;32050
14638;46;81;19366;12158;39541;37192
12158;46;82;14638;22388;27441;7139
22388;46;83;12158;3647;26323;31055
3647;46;84;22388;23906;20218;23623
23906;46;85;3647;22908;35604;31874
22908;46;86;23906;11214;27566;19379
11214;46;87;22908;6182;9578;25587
6182;46;88;11214;36406;14961;36214
36406;46;89;6182;3392;19677;33592
3392;46;90;36406;7112;20569;30014
7112;46;91;3392;2120;23386;31636
2120;46;92;7112;31954;36277;25360
31954;46;93;2120;34492;31663;5317
34492;46;94;31954;3834;9307;21967
3834;46;95;34492;14921;18280;16353
14921;46;96;3834;23856;37411;38541
23856;46;97;14921;35471;7282;39101
35471;46;98;23856;21949;1839;5386
21949;46;99;35471;17974;23166;567
17974;46;100;21949;13390;39083;10611
13390;46;101;17974;1707;5149;6892
1707;46;102;13390;5978;4749;25181
5978;46;103;1707;12190;27665;27660
12190;46;104;5978;9283;21232;20981
9283;46;105;12190;5505;19338;6713
5505;46;106;9283;24948;10866;5508
24948;46;107;5505;2164;20893;10475
2164;46;108;24948;39515;32010;28805
39515;46;109;2164;22879;13533;39366
22879;46;110;39515;5015;26500;11388
5015;46;111;22879;15339;36325;29759
15339;46;112;5015;38579;25065;26526
38579;46;113;15339;6124;15830;27906
6124;46;114;38579;17171;35433;2604
17171;46;115;6124;7653;29208;1681
7653;46;116;17171;37931;23489;29642
37931;46;117;7653;28796;27945;34388
28796;46;118;37931;38078;32278;23835
38078;46;119;28796;29131;21510;10920
29131;46;120;38078;12869;12990;34391
12869;46;121;29131;28475;25313;31005
28475;46;122;12869;18266;12050;13410
18266;46;123;28475;6307;10972;5010
6307;46;124;18266;30681;10906;12035
30681;46;125;6307;13693;18914;23617
13693;46;126;30681;33181;12495;30670
33181;46;127;13693;37299;8425;33868
37299;46;128;33181;2410;21696;2960
2410;46;129;37299;13401;1595;20965
13401;46;130;2410;35402;9332;22407
35402;46;131;13401;7685;12745;23638
7685;46;132;35402;32161;39074;13691
32161;46;133;7685;38644;6441;38738
38644;46;134;32161;13169;30899;3713
13169;46;135;38644;34706;37913;31209
34706;46;136;13169;35079;5181;10784
35079;46;137;34706;3919;27013;20716
3919;46;138;35079;8731;24614;251
8731;46;139;3919;13456;35831;27748
13456;46;140;8731;17388;38247;25354
17388;46;141;13456;29557;10513;31902
29557;46;142;17388;39262;30173;29902
39262;46;143;29557;32968;4707;10504
32968;46;144;39262;27459;34768;23637
27459;46;145;32968;35985;39861;17894
35985;46;146;27459;34279;22978;15390
34279;46;147;35985;12710;21486;11078
12710;46;148;34279;22579;30733;32549
22579;46;149;12710;7208;26089;22717
7208;46;150;22579;31692;35136;32469
31692;46;151;7208;12514;24693;38505
12514;46;152;31692;27434;14755;39258
27434;46;153;12514;37520;13882;21802
37520;46;154;27434;19035;31534;6735
19035;46;155;37520;30929;14998;7065
30929;46;156;19035;10852;21898;29243
10852;46;157;30929;14481;24661;27503
14481;46;158;10852;3984;23215;15451
3984;46;159;14481;17759;14972;21559
17759;46;160;3984;4547;16997;29301
4547;46;161;17759;19362;16941;12704
19362;46;162;4547;7175;9106;20846
7175;46;163;19362;31027;30604;24872
31027;46;164;7175;27888;4754;11837
27888;46;165;31027;4417;16076;1979
4417;46;166;27888;36156;4474;32054
36156;46;167;4417;37731;6028;29015
37731;46;168;36156;25760;9551;34984
25760;46;169;37731;8341;19685;30481
8341;46;170;25760;37029;31352;25693
37029;46;171;8341;9897;31035;24944
9897;46;172;37029;4779;17413;20934
4779;46;173;9897;579;18763;26097
579;46;174;4779;38002;2808;34096
38002;46;175;579;20054;16323;20233
20054;46;176;38002;19235;248;18479
19235;46;177;20054;32924;28491;11093
32924;46;178;19235;18030;38271;7482
18030;46;179;32924;28078;19745;18396
28078;46;180;18030;30361;17526;19254
30361;46;181;28078;19474;7618;16906
19474;46;182;30361;1387;20722;9608
1387;46;183;19474;10827;9927;8622
10827;46;184;1387;33655;39022;374
33655;46;185;10827;8224;32594;1980
8224;46;186;33655;25412;34808;12453
25412;46;187;8224;13430;36896;38837
13430;46;188;25412;16640;10497;29564
16640;46;189;13430;21456;36464;4950
21456;46;190;16640;31457;25233;35103
31457;46;191;21456;23984;29377;7893
23984;46;192;31457;23644;22803;483
23644;46;193;23984;8799;6282;21221
8799;46;194;23644;11068;24867;6848
11068;46;195;8799;10316;2784;12691
10316;46;196;11068;25911;37681;23321
25911;46;197;10316;14656;7136;14485
14656;46;198;25911;19717;3167;34292
19717;46;199;14656;0;27595;39551
9107;47;0;0;32577;32410;6614
32577;47;1;9107;6155;35196;33281
6155;47;2;32577;34353;29708;22206
34353;47;3;6155;25632;14742;6874
25632;47;4;34353;30517;12790;7414
30517;47;5;25632;5895;15398;29688
5895;47;6;30517;38614;30247;10296
38614;47;7;5895;7680;8059;1018
7680;47;8;38614;2281;31774;31582
2281;47;9;7680;32391;21793;23480
32391;47;10;2281;11708;27910;13485
11708;47;11;32391;12240;8262;35741
12240;47;12;11708;35577;26324;35987
35577;47;13;12240;33359;30993;22127
33359;47;14;35577;9708;7290;11947
9708;47;15;33359;13634;9565;26932
13634;47;16;9708;39665;26235;6460
39665;47;17;13634;3473;30696;13448
3473;47;18;39665;39559;3693;36344
39559;47;19;3473;36020;15452;30864
36020;47;20;39559;16574;26290;27785
16574;47;21;36020;30271;28385;9306
30271;47;22;16574;25573;34680;6794
25573;47;23;30271;32005;21371;12971
32005;47;24;25573;23830;24598;2914
23830;47;25;32005;25176;28839;269
25176;47;26;23830;4657;20632;30668
4657;47;27;25176;18836;27508;29327
18836;47;28;4657;29111;2537;22132
29111;47;29;18836;16165;25553;3093
16165;47;30;29111;12126;36583;9899
12126;47;31;16165;37590;4530;18839
37590;47;32;12126;29078;12006;30091
29078;47;33;37590;782;28539;26740
782;47;34;29078;38544;1738;21176
38544;47;35;782;15611;35902;6908
15611;47;36;38544;29425;14951;23201
29425;47;37;15611;35787;36475;28629
35787;47;38;29425;25614;29767;26689
25614;47;39;35787;33100;19073;33354
33100;47;40;25614;37134;21698;10181
37134;47;41;33100;15802;17936;11799
15802;47;42;37134;25794;35108;11680
25794;47;43;15802;37117;30024;39809
37117;47;44;25794;28591;23593;9884
28591;47;45;37117;32455;24464;27896
32455;47;46;28591;18321;10307;20627
18321;47;47;32455;20661;1660;32881
20661;47;48;18321;15392;4166;26462
15392;47;49;20661;24623;18402;14769
24623;47;50;15392;17621;4384;8705
17621;47;51;24623;8807;22303;22249
8807;47;52;17621;25736;27663;5129
25736;47;53;8807;6718;12350;29673
6718;47;54;25736;33977;3433;31819
33977;47;55;6718;12952;25638;32775
12952;47;56;33977;11143;22032;20076
11143;47;57;12952;23288;32076;11913
23288;47;58;11143;7298;12950;7248
7298;47;59;23288;1507;6372;5109
1507;47;60;7298;29387;2702;14352
29387;47;61;1507;32806;37408;16579
32806;47;62;29387;7816;31912;12936
7816;47;63;32806;37066;3228;28673
37066;47;64;7816;7550;18755;18899
7550;47;65;37066;20195;13531;790
20195;47;66;7550;15995;30569;15644
15995;47;67;20195;19911;31475;9276
19911;47;68;15995;37805;38923;14105
37805;47;69;19911;25490;15352;33221
25490;47;70;37805;1537;17522;34719
1537;47;71;25490;10096;32895;3422
10096;47;72;1537;28849;9244;31885
28849;47;73;10096;28655;35952;32726
28655;47;74;28849;32837;5471;32215
32837;47;75;28655;28101;29957;23246
28101;47;76;32837;14807;26548;25546
14807;47;77;28101;19605;39676;34008
19605;47;78;14807;31395;16079;21115
31395;47;79;19605;32050;34300;11415
32050;47;80;31395;37192;19366;21550
37192;47;81;32050;7139;14638;18041
7139;47;82;37192;31055;12158;13943
31055;47;83;7139;23623;22388;13742
23623;47;84;31055;31874;3647;30439
31874;47;85;23623;19379;23906;25158
19379;47;86;31874;25587;22908;1158
25587;47;87;19379;36214;11214;25657
36214;47;88;25587;33592;6182;4716
33592;47;89;36214;30014;36406;13652
30014;47;90;33592;31636;3392;3825
31636;47;91;30014;25360;7112;16283
25360;47;92;31636;5317;2120;9166
5317;47;93;25360;21967;31954;23322
21967;47;94;5317;16353;34492;21643
16353;47;95;21967;38541;3834;33563
38541;47;96;16353;39101;14921;23281
39101;47;97;38541;5386;23856;10542
5386;47;98;39101;567;35471;28567
567;47;99;5386;10611;21949;38466
10611;47;100;567;6892;17974;16382
6892;47;101;10611;25181;13390;2098
25181;47;102;6892;27660;1707;17971
27660;47;103;25181;20981;5978;21467
20981;47;104;27660;6713;12190;390
6713;47;105;20981;5508;9283;39751
5508;47;106;6713;10475;5505;28038
10475;47;107;5508;28805;24948;38977
28805;47;108;10475;39366;2164;28505
39366;47;109;28805;11388;39515;19713
11388;47;110;39366;29759;22879;20912
29759;47;111;11388;26526;5015;31834
26526;47;112;29759;27906;15339;39427
27906;47;113;26526;2604;38579;2022
2604;47;114;27906;1681;6124;32217
1681;47;115;2604;29642;17171;37065
29642;47;116;1681;34388;7653;27732
34388;47;117;29642;23835;37931;34122
23835;47;118;34388;10920;28796;37978
10920;47;119;23835;34391;38078;2308
34391;47;120;10920;31005;29131;37321
31005;47;121;34391;13410;12869;14090
13410;47;122;31005;5010;28475;13723
5010;47;123;13410;12035;18266;7773
12035;47;124;5010;23617;6307;35481
23617;47;125;12035;30670;30681;27813
30670;47;126;23617;33868;13693;29979
33868;47;127;30670;2960;33181;8895
2960;47;128;33868;20965;37299;27035
20965;47;129;2960;22407;2410;25475
22407;47;130;20965;23638;13401;34888
23638;47;131;22407;13691;35402;31085
13691;47;132;23638;38738;7685;14851
38738;47;133;13691;3713;32161;7434
3713;47;134;38738;31209;38644;8620
31209;47;135;3713;10784;13169;21246
10784;47;136;31209;20716;34706;22276
20716;47;137;10784;251;35079;32491
251;47;138;20716;27748;3919;33887
27748;47;139;251;25354;8731;27424
25354;47;140;27748;31902;13456;39454
31902;47;141;25354;29902;17388;36947
29902;47;142;31902;10504;29557;12145
10504;47;143;29902;23637;39262;34496
23637;47;144;10504;17894;32968;2191
17894;47;145;23637;15390;27459;15973
15390;47;146;17894;11078;35985;26728
11078;47;147;15390;32549;34279;37123
32549;47;148;11078;22717;12710;28681
22717;47;149;32549;32469;22579;23222
32469;47;150;22717;38505;7208;14934
38505;47;151;32469;39258;31692;23408
39258;47;152;38505;21802;12514;34585
21802;47;153;39258;6735;27434;1963
6735;47;154;21802;7065;37520;33018
7065;47;155;6735;29243;19035;21459
29243;47;156;7065;27503;30929;32110
27503;47;157;29243;15451;10852;21799
15451;47;158;27503;21559;14481;14122
21559;47;159;15451;29301;3984;9121
29301;47;160;21559;12704;17759;15471
12704;47;161;29301;20846;4547;25851
20846;47;162;12704;24872;19362;32006
24872;47;163;20846;11837;7175;22465
11837;47;164;24872;1979;31027;35160
1979;47;165;11837;32054;27888;34242
32054;47;166;1979;29015;4417;30092
29015;47;167;32054;34984;36156;18093
34984;47;168;29015;30481;37731;21710
30481;47;169;34984;25693;25760;10993
25693;47;170;30481;24944;8341;14795
24944;47;171;25693;20934;37029;33476
20934;47;172;24944;26097;9897;19475
26097;47;173;20934;34096;4779;5164
34096;47;174;26097;20233;579;25317
20233;47;175;34096;18479;38002;3873
18479;47;176;20233;11093;20054;4181
11093;47;177;18479;7482;19235;33682
7482;47;178;11093;18396;32924;5276
18396;47;179;7482;19254;18030;21305
19254;47;180;18396;16906;28078;700
16906;47;181;19254;9608;30361;17858
9608;47;182;16906;8622;19474;3295
8622;47;183;9608;374;1387;2654
374;47;184;8622;1980;10827;27539
1980;47;185;374;12453;33655;10231
12453;47;186;1980;38837;8224;36647
38837;47;187;12453;29564;25412;9959
29564;47;188;38837;4950;13430;23653
4950;47;189;29564;35103;16640;30572
35103;47;190;4950;7893;21456;30562
7893;47;191;35103;483;31457;2759
483;47;192;7893;21221;23984;22343
21221;47;193;483;6848;23644;36547
6848;47;194;21221;12691;8799;30417
12691;47;195;6848;23321;11068;12631
23321;47;196;12691;14485;10316;6994
14485;47;197;23321;34292;25911;11645
34292;47;198;14485;39551;14656;11976
39551;47;199;34292;0;19717;15701
6614;48;0;0;33281;9107;18798
33281;48;1;6614;22206;32577;5339
22206;48;2;33281;6874;6155;581
6874;48;3;22206;7414;34353;34841
7414;48;4;6874;29688;25632;15829
29688;48;5;7414;10296;30517;21189
10296;48;6;29688;1018;5895;34851
1018;48;7;10296;31582;38614;10480
31582;48;8;1018;23480;7680;7085
23480;48;9;31582;13485;2281;10662
13485;48;10;23480;35741;32391;34659
35741;48;11;13485;35987;11708;25820
35987;48;12;35741;22127;12240;12327
22127;48;13;35987;11947;35577;3111
11947;48;14;22127;26932;33359;35221
26932;48;15;11947;6460;9708;8851
6460;48;16;26932;13448;13634;14654
13448;48;17;6460;36344;39665;3026
36344;48;18;13448;30864;3473;26103
30864;48;19;36344;27785;39559;27115
27785;48;20;30864;9306;36020;11196
9306;48;21;27785;6794;16574;976
6794;48;22;9306;12971;30271;9742
12971;48;23;6794;2914;25573;26239
2914;48;24;12971;269;32005;17332
269;48;25;2914;30668;23830;7983
30668;48;26;269;29327;25176;33793
29327;48;27;30668;22132;4657;16857
22132;48;28;29327;3093;18836;5412
3093;48;29;22132;9899;29111;37615
9899;48;30;3093;18839;16165;5954
18839;48;31;9899;30091;12126;29463
30091;48;32;18839;26740;37590;11339
26740;48;33;30091;21176;29078;33726
21176;48;34;26740;6908;782;5001
6908;48;35;21176;23201;38544;36241
23201;48;36;6908;28629;15611;4636
28629;48;37;23201;26689;29425;14555
26689;48;38;28629;33354;35787;11579
33354;48;39;26689;10181;25614;32913
10181;48;40;33354;11799;33100;2037
11799;48;41;10181;11680;37134;20723
11680;48;42;11799;39809;15802;7664
39809;48;43;11680;9884;25794;28131
9884;48;44;39809;27896;37117;5837
27896;48;45;9884;20627;28591;11529
20627;48;46;27896;32881;32455;8653
32881;48;47;20627;26462;18321;5882
26462;48;48;32881;14769;20661;31183
14769;48;49;26462;8705;15392;29261
8705;48;50;14769;22249;24623;33194
22249;48;51;8705;5129;17621;1908
5129;48;52;22249;29673;8807;16868
29673;48;53;5129;31819;25736;249
31819;48;54;29673;32775;6718;3382
32775;48;55;31819;20076;33977;31624
20076;48;56;32775;11913;12952;7535
11913;48;57;20076;7248;11143;8310
7248;48;58;11913;5109;23288;30568
5109;48;59;7248;14352;7298;30694
14352;48;60;5109;16579;1507;18646
16579;48;61;14352;12936;29387;7771
12936;48;62;16579;28673;32806;23225
28673;48;63;12936;18899;7816;39263
18899;48;64;28673;790;37066;1204
790;48;65;18899;15644;7550;8527
15644;48;66;790;9276;20195;10729
9276;48;67;15644;14105;15995;10204
14105;48;68;9276;33221;19911;6871
33221;48;69;14105;34719;37805;30379
34719;48;70;33221;3422;25490;737
3422;48;71;34719;31885;1537;13414
31885;48;72;3422;32726;10096;35432
32726;48;73;31885;32215;28849;37796
32215;48;74;32726;23246;28655;12895
23246;48;75;32215;25546;32837;37362
25546;48;76;23246;34008;28101;28997
34008;48;77;25546;21115;14807;22868
21115;48;78;34008;11415;19605;35458
11415;48;79;21115;21550;31395;30000
21550;48;80;11415;18041;32050;7039
18041;48;81;21550;13943;37192;32797
13943;48;82;18041;13742;7139;11787
13742;48;83;13943;30439;31055;35198
30439;48;84;13742;25158;23623;26102
25158;48;85;30439;1158;31874;10075
1158;48;86;25158;25657;19379;33549
25657;48;87;1158;4716;25587;36953
4716;48;88;25657;13652;36214;28769
13652;48;89;4716;3825;33592;13502
3825;48;90;13652;16283;30014;30872
16283;48;91;3825;9166;31636;1477
9166;48;92;16283;23322;25360;5681
23322;48;93;9166;21643;5317;28267
21643;48;94;23322;33563;21967;39356
33563;48;95;21643;23281;16353;6521
23281;48;96;33563;10542;38541;18720
10542;48;97;23281;28567;39101;9670
28567;48;98;10542;38466;5386;38965
38466;48;99;28567;16382;567;31077
16382;48;100;38466;2098;10611;35520
2098;48;101;16382;17971;6892;12644
17971;48;102;2098;21467;25181;35959
21467;48;103;17971;390;27660;11830
390;48;104;21467;39751;20981;9400
39751;48;105;390;28038;6713;12128
28038;48;106;39751;38977;5508;39120
38977;48;107;28038;28505;10475;1215
28505;48;108;38977;19713;28805;3573
19713;48;109;28505;20912;39366;25254
20912;48;110;19713;31834;11388;38503
31834;48;111;20912;39427;29759;12887
39427;48;112;31834;2022;26526;19971
2022;48;113;39427;32217;27906;733
32217;48;114;2022;37065;2604;38274
37065;48;115;32217;27732;1681;904
27732;48;116;37065;34122;29642;37036
34122;48;117;27732;37978;34388;38772
37978;48;118;34122;2308;23835;3419
2308;48;119;37978;37321;10920;16725
37321;48;120;2308;14090;34391;2363
14090;48;121;37321;13723;31005;29741
13723;48;122;14090;7773;13410;33889
7773;48;123;13723;35481;5010;24630
35481;48;124;7773;27813;12035;7852
27813;48;125;35481;29979;23617;37670
29979;48;126;27813;8895;30670;17485
8895;48;127;29979;27035;33868;9770
27035;48;128;8895;25475;2960;32443
25475;48;129;27035;34888;20965;37277
34888;48;130;25475;31085;22407;2356
31085;48;131;34888;14851;23638;20600
14851;48;132;31085;7434;13691;22859
7434;48;133;14851;8620;38738;34885
8620;48;134;7434;21246;3713;32643
21246;48;135;8620;22276;31209;12427
22276;48;136;21246;32491;10784;29032
32491;48;137;22276;33887;20716;10531
33887;48;138;32491;27424;251;39385
27424;48;139;33887;39454;27748;38059
39454;48;140;27424;36947;25354;25454
36947;48;141;39454;12145;31902;32944
12145;48;142;36947;34496;29902;8651
34496;48;143;12145;2191;10504;30857
2191;48;144;34496;15973;23637;35622
15973;48;145;2191;26728;17894;9032
26728;48;146;15973;37123;15390;7528
37123;48;147;26728;28681;11078;21105
28681;48;148;37123;23222;32549;1482
23222;48;149;28681;14934;22717;20387
14934;48;150;23222;23408;32469;21054
23408;48;151;14934;34585;38505;307
34585;48;152;23408;1963;39258;28255
1963;48;153;34585;33018;21802;23422
33018;48;154;1963;21459;6735;4597
21459;48;155;33018;32110;7065;1848
32110;48;156;21459;21799;29243;9110
21799;48;157;32110;14122;27503;36988
14122;48;158;21799;9121;15451;36268
9121;48;159;14122;15471;21559;34111
15471;48;160;9121;25851;29301;9440
25851;48;161;15471;32006;12704;21603
32006;48;162;25851;22465;20846;21206
22465;48;163;32006;35160;24872;20708
35160;48;164;22465;34242;11837;37628
34242;48;165;35160;30092;1979;3909
30092;48;166;34242;18093;32054;14960
18093;48;167;30092;21710;29015;36433
21710;48;168;18093;10993;34984;34952
10993;48;169;21710;14795;30481;15554
14795;48;170;10993;33476;25693;30753
33476;48;171;14795;19475;24944;1752
19475;48;172;33476;5164;20934;13472
5164;48;173;19475;25317;26097;34895
25317;48;174;5164;3873;34096;11273
3873;48;175;25317;4181;20233;5567
4181;48;176;3873;33682;18479;16830
33682;48;177;4181;5276;11093;12114
5276;48;178;33682;21305;7482;1871
21305;48;179;5276;700;18396;27568
700;48;180;21305;17858;19254;22503
17858;48;181;700;3295;16906;5914
3295;48;182;17858;2654;9608;10664
2654;48;183;3295;27539;8622;10396
27539;48;184;2654;10231;374;33601
10231;48;185;27539;36647;1980;6846
36647;48;186;10231;9959;12453;37892
9959;48;187;36647;23653;38837;13374
23653;48;188;9959;30572;29564;10621
30572;48;189;23653;30562;4950;22348
30562;48;190;30572;2759;35103;22413
2759;48;191;30562;22343;7893;38408
22343;48;192;2759;36547;483;14456
36547;48;193;22343;30417;21221;3251
30417;48;194;36547;12631;6848;27691
12631;48;195;30417;6994;12691;37966
6994;48;196;12631;11645;23321;31247
11645;48;197;6994;11976;14485;4255
11976;48;198;11645;15701;34292;21965
15701;48;199;11976;0;39551;7900
18798;49;0;0;5339;6614;29897
5339;49;1;18798;581;33281;15764
581;49;2;5339;34841;22206;1501
34841;49;3;581;15829;6874;19746
15829;49;4;34841;21189;7414;8354
21189;49;5;15829;34851;29688;8088
34851;49;6;21189;10480;10296;21616
10480;49;7;34851;7085;1018;1330
7085;49;8;10480;10662;31582;8319
10662;49;9;7085;34659;23480;19773
34659;49;10;10662;25820;13485;31798
25820;49;11;34659;12327;35741;5050
12327;49;12;25820;3111;35987;37963
3111;49;13;12327;35221;22127;24154
35221;49;14;3111;8851;11947;16048
8851;49;15;35221;14654;26932;19225
14654;49;16;8851;3026;6460;21420
3026;49;17;14654;26103;13448;5346
26103;49;18;3026;27115;36344;14231
27115;49;19;26103;11196;30864;11734
11196;49;20;27115;976;27785;22216
976;49;21;11196;9742;9306;30367
9742;49;22;976;26239;6794;29663
26239;49;23;9742;17332;12971;30749
17332;49;24;26239;7983;2914;2745
7983;49;25;17332;33793;269;32908
33793;49;26;7983;16857;30668;31371
16857;49;27;33793;5412;29327;24744
5412;49;28;16857;37615;22132;34950
37615;49;29;5412;5954;3093;2424
5954;49;30;37615;29463;9899;17149
29463;49;31;5954;11339;18839;38652
11339;49;32;29463;33726;30091;28369
33726;49;33;11339;5001;26740;34745
5001;49;34;33726;36241;21176;17151
36241;49;35;5001;4636;6908;982
4636;49;36;36241;14555;23201;32519
14555;49;37;4636;11579;28629;3706
11579;49;38;14555;32913;26689;38337
32913;49;39;11579;2037;33354;21090
2037;49;40;32913;20723;10181;29969
20723;49;41;2037;7664;11799;21646
7664;49;42;20723;28131;11680;35603
28131;49;43;7664;5837;39809;30104
5837;49;44;28131;11529;9884;24847
11529;49;45;5837;8653;27896;23822
8653;49;46;11529;5882;20627;182
5882;49;47;8653;31183;32881;26671
31183;49;48;5882;29261;26462;34370
29261;49;49;31183;33194;14769;3683
33194;49;50;29261;1908;8705;27399
1908;49;51;33194;16868;22249;65
16868;49;52;1908;249;5129;18655
249;49;53;16868;3382;29673;2677
3382;49;54;249;31624;31819;19159
31624;49;55;3382;7535;32775;13565
7535;49;56;31624;8310;20076;4528
8310;49;57;7535;30568;11913;23402
30568;49;58;8310;30694;7248;24089
30694;49;59;30568;18646;5109;23278
18646;49;60;30694;7771;14352;10869
7771;49;61;18646;23225;16579;26508
23225;49;62;7771;39263;12936;12570
39263;49;63;23225;1204;28673;18542
1204;49;64;39263;8527;18899;17773
8527;49;65;1204;10729;790;8976
10729;49;66;8527;10204;15644;6171
10204;49;67;10729;6871;9276;2545
6871;49;68;10204;30379;14105;16169
30379;49;69;6871;737;33221;30314
737;49;70;30379;13414;34719;25535
13414;49;71;737;35432;3422;1813
35432;49;72;13414;37796;31885;30584
37796;49;73;35432;12895;32726;12493
12895;49;74;37796;37362;32215;14750
37362;49;75;12895;28997;23246;7420
28997;49;76;37362;22868;25546;16511
22868;49;77;28997;35458;34008;3260
35458;49;78;22868;30000;21115;5718
30000;49;79;35458;7039;11415;35747
7039;49;80;30000;32797;21550;24412
32797;49;81;7039;11787;18041;28498
11787;49;82;32797;35198;13943;34761
35198;49;83;11787;26102;13742;4059
26102;49;84;35198;10075;30439;22819
10075;49;85;26102;33549;25158;27109
33549;49;86;10075;36953;1158;21313
36953;49;87;33549;28769;25657;36350
28769;49;88;36953;13502;4716;35931
13502;49;89;28769;30872;13652;2798
30872;49;90;13502;1477;3825;2313
1477;49;91;30872;5681;16283;4157
5681;49;92;1477;28267;9166;12049
28267;49;93;5681;39356;23322;38934
39356;49;94;28267;6521;21643;20886
6521;49;95;39356;18720;33563;23551
18720;49;96;6521;9670;23281;10160
9670;49;97;18720;38965;10542;25168
38965;49;98;9670;31077;28567;5932
31077;49;99;38965;35520;38466;27417
35520;49;100;31077;12644;16382;9627
12644;49;101;35520;35959;2098;26359
35959;49;102;12644;11830;17971;16674
11830;49;103;35959;9400;21467;13858
9400;49;104;11830;12128;390;20283
12128;49;105;9400;39120;39751;15174
39120;49;106;12128;1215;28038;18364
1215;49;107;39120;3573;38977;3213
3573;49;108;1215;25254;28505;18250
25254;49;109;3573;38503;19713;32426
38503;49;110;25254;12887;20912;10103
12887;49;111;38503;19971;31834;7736
19971;49;112;12887;733;39427;30228
733;49;113;19971;38274;2022;10174
38274;49;114;733;904;32217;9293
904;49;115;38274;37036;37065;21092
37036;49;116;904;38772;27732;31486
38772;49;117;37036;3419;34122;11739
3419;49;118;38772;16725;37978;27043
16725;49;119;3419;2363;2308;30996
2363;49;120;16725;29741;37321;28203
29741;49;121;2363;33889;14090;36969
33889;49;122;29741;24630;13723;2846
24630;49;123;33889;7852;7773;5502
7852;49;124;24630;37670;35481;35966
37670;49;125;7852;17485;27813;7711
17485;49;126;37670;9770;29979;3336
9770;49;127;17485;32443;8895;38080
32443;49;128;9770;37277;27035;7371
37277;49;129;32443;2356;25475;7246
2356;49;130;37277;20600;34888;30702
20600;49;131;2356;22859;31085;21928
22859;49;132;20600;34885;14851;30523
34885;49;133;22859;32643;7434;17660
32643;49;134;34885;12427;8620;37501
12427;49;135;32643;29032;21246;28691
29032;49;136;12427;10531;22276;35070
10531;49;137;29032;39385;32491;34176
39385;49;138;10531;38059;33887;30042
38059;49;139;39385;25454;27424;11345
25454;49;140;38059;32944;39454;14828
32944;49;141;25454;8651;36947;985
8651;49;142;32944;30857;12145;12171
30857;49;143;8651;35622;34496;22804
35622;49;144;30857;9032;2191;26802
9032;49;145;35622;7528;15973;454
7528;49;146;9032;21105;26728;37013
21105;49;147;7528;1482;37123;29201
1482;49;148;21105;20387;28681;16368
20387;49;149;1482;21054;23222;38621
21054;49;150;20387;307;14934;33446
307;49;151;21054;28255;23408;543
28255;49;152;307;23422;34585;31982
23422;49;153;28255;4597;1963;39398
4597;49;154;23422;1848;33018;10511
1848;49;155;4597;9110;21459;35805
9110;49;156;1848;36988;32110;29159
36988;49;157;9110;36268;21799;19827
36268;49;158;36988;34111;14122;10797
34111;49;159;36268;9440;9121;3400
9440;49;160;34111;21603;15471;5099
21603;49;161;9440;21206;25851;33386
21206;49;162;21603;20708;32006;38658
20708;49;163;21206;37628;22465;477
37628;49;164;20708;3909;35160;14792
3909;49;165;37628;14960;34242;6765
14960;49;166;3909;36433;30092;22239
36433;49;167;14960;34952;18093;6004
34952;49;168;36433;15554;21710;34385
15554;49;169;34952;30753;10993;5209
30753;49;170;15554;1752;14795;19470
1752;49;171;30753;13472;33476;2388
13472;49;172;1752;34895;19475;2213
34895;49;173;13472;11273;5164;10084
11273;49;174;34895;5567;25317;35302
5567;49;175;11273;16830;3873;33258
16830;49;176;5567;12114;4181;1893
12114;49;177;16830;1871;33682;18430
1871;49;178;12114;27568;5276;32348
27568;49;179;1871;22503;21305;20457
