2;4;100;200;false;true;false
1;18;29;1;1;1;2
1;18;30;1;4;1;3
4;18;31;1;1;1;3
1;18;32;4;3;2;4
3;18;33;1;4;2;3
4;18;34;3;2;2;1
2;18;35;4;4;4;4
4;18;36;2;4;1;2
4;18;37;4;3;2;2
3;18;38;4;2;4;3
2;18;39;3;2;4;1
2;18;40;2;4;4;1
4;18;41;2;2;2;3
2;18;42;4;3;2;4
3;18;43;2;1;2;4
1;18;44;3;2;4;2
2;18;45;1;1;2;2
1;18;46;2;3;1;1
3;18;47;1;2;3;1
2;18;48;3;4;1;3
4;18;49;2;3;1;4
3;18;50;4;1;1;1
1;18;51;3;1;2;4
1;18;52;1;3;1;4
3;18;53;1;3;2;4
3;18;54;3;1;2;3
1;18;55;3;3;3;1
3;18;56;1;3;2;2
3;18;57;3;2;4;2
2;18;58;3;4;2;3
4;18;59;2;1;1;1
1;18;60;4;3;1;3
3;18;61;1;1;1;3
1;18;62;3;3;2;4
3;18;63;1;4;3;4
4;18;64;3;4;3;2
4;18;65;4;1;2;4
1;18;66;4;3;1;3
3;18;67;1;3;4;1
3;18;68;3;3;1;1
3;18;69;3;3;4;1
3;18;70;3;3;2;4
3;18;71;3;4;3;3
4;18;72;3;3;2;1
3;18;73;4;1;3;4
1;18;74;3;4;3;2
4;18;75;1;1;4;1
1;18;76;4;2;1;4
2;18;77;1;4;2;2
4;18;78;2;4;2;4
4;18;79;4;3;4;4
3;18;80;4;3;4;4
3;18;81;3;2;1;2
2;18;82;3;3;2;2
3;18;83;2;2;1;3
2;18;84;3;3;2;3
3;18;85;2;4;2;2
4;18;86;3;3;1;3
3;18;87;4;1;4;3
1;18;88;3;1;4;1
1;18;89;1;3;4;1
3;18;90;1;4;3;3
4;18;91;3;2;4;4
2;18;92;4;4;4;3
4;18;93;2;1;3;1
1;18;94;4;2;3;4
2;18;95;1;2;4;3
2;18;96;2;3;2;4
3;18;97;2;2;3;4
2;18;98;3;1;2;1
1;18;99;2;3;2;2
3;18;100;1;2;3;2
2;18;101;3;1;4;1
1;18;102;2;2;4;2
2;18;103;1;2;4;4
2;18;104;2;4;2;4
4;18;105;2;1;2;4
1;18;106;4;4;1;3
4;18;107;1;1;3;3
1;18;108;4;3;4;2
3;18;109;1;3;1;1
3;18;110;3;3;2;3
3;18;111;3;3;1;4
3;18;112;3;3;1;4
3;18;113;3;2;2;2
2;18;114;3;1;4;2
1;18;115;2;1;3;1
1;18;116;1;3;2;1
3;18;117;1;4;2;3
4;18;118;3;1;1;4
1;18;119;4;4;2;1
4;18;120;1;4;1;4
4;18;121;4;3;2;1
3;18;122;4;4;1;2
4;18;123;3;2;3;3
2;18;124;4;2;3;1
2;18;125;2;4;3;4
4;18;126;2;1;2;2
1;18;127;4;3;2;4
3;18;128;1;2;4;2
2;18;129;3;3;3;2
3;18;130;2;4;2;2
4;18;131;3;1;3;1
1;18;132;4;3;1;3
3;18;133;1;3;4;3
3;18;134;3;2;4;2
2;18;135;3;3;4;1
3;18;136;2;3;1;3
3;18;137;3;4;1;2
4;18;138;3;4;1;2
4;18;139;4;3;3;2
3;18;140;4;1;3;2
1;18;141;3;4;2;4
4;18;142;1;2;4;4
2;18;143;4;4;4;3
4;18;144;2;1;1;2
1;18;145;4;4;4;4
4;18;146;1;2;3;1
2;18;147;4;3;4;1
3;18;148;2;2;2;1
2;18;149;3;2;4;4
2;18;150;2;4;3;1
4;18;151;2;1;1;4
1;18;152;4;3;1;3
3;18;153;1;3;1;1
3;18;154;3;3;4;1
3;18;155;3;1;2;4
1;18;156;3;3;2;1
3;18;157;1;4;3;4
4;18;158;3;2;3;3
2;18;159;4;4;2;3
4;18;160;2;1;1;3
1;18;161;4;1;4;2
1;18;162;1;4;3;2
4;18;163;1;3;1;4
3;18;164;4;4;2;4
4;18;165;3;2;1;2
2;18;166;4;2;2;2
2;18;167;2;2;4;2
2;18;168;2;3;2;3
3;18;169;2;1;3;1
1;18;170;3;1;1;3
1;18;171;1;4;1;1
4;18;172;1;1;1;2
1;18;173;4;3;2;2
3;18;174;1;2;1;1
2;18;175;3;4;4;3
4;18;176;2;2;4;2
2;18;177;4;2;2;4
2;18;178;2;3;3;1
3;18;179;2;3;3;3
3;18;180;3;1;4;1
1;18;181;3;4;3;1
4;18;182;1;3;4;2
3;18;183;4;2;1;3
2;18;184;3;1;2;3
1;18;185;2;1;1;1
1;18;186;1;1;3;1
1;18;187;1;4;4;3
4;18;188;1;4;4;3
4;18;189;4;4;3;1
4;18;190;4;4;2;1
4;18;191;4;4;4;2
4;18;192;4;1;4;1
1;18;193;4;4;1;3
4;18;194;1;4;3;1
4;18;195;4;2;1;1
2;18;196;4;4;1;4
4;18;197;2;3;4;3
3;18;198;4;3;4;4
3;18;199;3;0;3;3
1;19;0;0;3;4;2
3;19;1;1;1;1;4
1;19;2;3;4;1;3
4;19;3;1;4;1;2
4;19;4;4;2;3;4
2;19;5;4;2;3;3
2;19;6;2;4;4;4
4;19;7;2;2;4;1
2;19;8;4;4;1;4
4;19;9;2;1;3;3
1;19;10;4;4;3;1
4;19;11;1;2;4;4
2;19;12;4;2;2;1
2;19;13;2;3;2;2
3;19;14;2;2;4;4
2;19;15;3;1;1;2
1;19;16;2;3;3;3
3;19;17;1;4;1;3
4;19;18;3;4;3;3
4;19;19;4;3;3;2
3;19;20;4;1;2;2
1;19;21;3;3;2;4
3;19;22;1;3;1;4
3;19;23;3;4;4;2
4;19;24;3;3;3;2
3;19;25;4;2;1;1
2;19;26;3;1;3;4
1;19;27;2;3;4;1
3;19;28;1;2;1;2
2;19;29;3;3;1;3
3;19;30;2;3;1;2
3;19;31;3;4;4;1
4;19;32;3;3;1;2
3;19;33;4;1;3;1
1;19;34;3;4;4;4
4;19;35;1;2;2;3
2;19;36;4;2;4;1
2;19;37;2;3;4;3
3;19;38;2;1;3;4
1;19;39;3;1;2;1
1;19;40;1;3;2;2
3;19;41;1;4;4;1
4;19;42;3;4;2;3
4;19;43;4;2;3;4
2;19;44;4;2;1;3
2;19;45;2;1;2;2
1;19;46;2;1;1;2
1;19;47;1;3;3;3
3;19;48;1;4;2;2
4;19;49;3;1;4;1
1;19;50;4;4;3;3
4;19;51;1;4;1;1
4;19;52;4;4;1;4
4;19;53;4;3;3;3
3;19;54;4;1;3;4
1;19;55;3;2;1;1
2;19;56;1;2;3;3
2;19;57;2;3;3;3
3;19;58;2;1;2;2
1;19;59;3;3;4;4
3;19;60;1;3;1;3
3;19;61;3;4;3;4
4;19;62;3;4;1;4
4;19;63;4;2;3;2
2;19;64;4;4;4;2
4;19;65;2;3;4;4
3;19;66;4;1;1;2
1;19;67;3;1;3;2
1;19;68;1;1;3;1
1;19;69;1;4;3;3
4;19;70;1;3;3;1
3;19;71;4;1;3;4
1;19;72;3;4;4;2
4;19;73;1;2;3;2
2;19;74;4;1;1;3
1;19;75;2;4;4;3
4;19;76;1;2;1;2
2;19;77;4;4;2;4
4;19;78;2;4;4;3
4;19;79;4;4;4;2
4;19;80;4;2;3;3
2;19;81;4;2;3;4
2;19;82;2;3;2;3
3;19;83;2;3;3;4
3;19;84;3;2;2;2
2;19;85;3;3;3;4
3;19;86;2;3;4;2
3;19;87;3;1;3;3
1;19;88;3;1;1;1
1;19;89;1;3;1;2
3;19;90;1;4;3;3
4;19;91;3;3;4;2
3;19;92;4;1;2;2
1;19;93;3;4;4;4
4;19;94;1;3;1;4
3;19;95;4;4;2;1
4;19;96;3;4;2;3
4;19;97;4;1;3;4
1;19;98;4;2;2;3
2;19;99;1;2;1;4
2;19;100;2;1;3;4
1;19;101;2;2;2;2
2;19;102;1;4;1;2
4;19;103;2;4;2;1
4;19;104;4;4;2;3
4;19;105;4;3;4;4
3;19;106;4;3;1;3
3;19;107;3;2;4;2
2;19;108;3;1;1;2
1;19;109;2;3;3;2
3;19;110;1;4;3;1
4;19;111;3;4;3;2
4;19;112;4;2;3;3
2;19;113;4;2;3;4
2;19;114;2;1;2;1
1;19;115;2;1;1;2
1;19;116;1;3;1;1
3;19;117;1;4;3;3
4;19;118;3;1;4;4
1;19;119;4;4;1;2
4;19;120;1;1;4;3
1;19;121;4;2;4;3
2;19;122;1;3;3;2
3;19;123;2;1;4;1
1;19;124;3;4;2;4
4;19;125;1;2;2;3
2;19;126;4;4;4;4
4;19;127;2;2;1;1
2;19;128;4;2;3;3
2;19;129;2;2;2;3
2;19;130;2;1;3;2
1;19;131;2;3;4;4
3;19;132;1;3;1;3
3;19;133;3;2;3;4
2;19;134;3;1;3;3
1;19;135;2;3;2;4
3;19;136;1;2;3;2
2;19;137;3;2;3;1
2;19;138;2;2;4;3
2;19;139;2;2;4;4
2;19;140;2;4;3;1
4;19;141;2;4;1;4
4;19;142;4;3;4;2
3;19;143;4;2;2;4
2;19;144;3;4;4;1
4;19;145;2;1;1;2
1;19;146;4;1;4;4
1;19;147;1;1;2;1
1;19;148;1;4;3;1
4;19;149;1;1;2;2
1;19;150;4;4;2;1
4;19;151;1;3;4;3
3;19;152;4;1;1;2
1;19;153;3;1;3;3
1;19;154;1;4;3;4
4;19;155;1;1;3;4
1;19;156;4;4;1;2
4;19;157;1;3;3;4
3;19;158;4;3;4;2
3;19;159;3;3;2;1
3;19;160;3;2;4;3
2;19;161;3;2;1;2
2;19;162;2;4;1;3
4;19;163;2;4;4;3
4;19;164;4;2;3;1
2;19;165;4;2;4;4
2;19;166;2;2;2;2
2;19;167;2;3;2;3
3;19;168;2;1;2;1
1;19;169;3;3;3;1
3;19;170;1;1;1;2
1;19;171;3;2;1;4
2;19;172;1;2;4;2
2;19;173;2;1;1;1
1;19;174;2;3;3;2
3;19;175;1;2;2;1
2;19;176;3;4;4;3
4;19;177;2;1;2;4
1;19;178;4;3;2;2
3;19;179;1;1;3;3
1;19;180;3;1;3;4
1;19;181;1;2;1;2
2;19;182;1;3;4;1
3;19;183;2;3;3;4
3;19;184;3;1;2;2
1;19;185;3;1;1;3
1;19;186;1;3;1;2
3;19;187;1;3;1;1
3;19;188;3;1;4;1
1;19;189;3;1;4;1
1;19;190;1;2;4;2
2;19;191;1;1;4;3
1;19;192;2;3;4;3
3;19;193;1;1;1;3
1;19;194;3;1;4;1
1;19;195;1;4;4;4
4;19;196;1;3;2;3
3;19;197;4;4;4;4
4;19;198;3;3;3;4
3;19;199;4;0;3;1
2;20;0;0;4;1;2
4;20;1;2;3;3;2
3;20;2;4;2;1;1
2;20;3;3;4;4;1
4;20;4;2;3;4;4
3;20;5;4;4;2;4
4;20;6;3;1;2;2
1;20;7;4;4;4;2
4;20;8;1;3;2;3
3;20;9;4;1;4;4
1;20;10;3;4;1;4
4;20;11;1;1;4;2
1;20;12;4;2;2;3
2;20;13;1;4;2;4
4;20;14;2;2;3;2
2;20;15;4;3;2;4
3;20;16;2;3;1;3
3;20;17;3;3;3;2
3;20;18;3;2;4;1
2;20;19;3;2;4;3
2;20;20;2;4;3;3
4;20;21;2;4;1;3
4;20;22;4;2;3;3
2;20;23;4;2;3;3
2;20;24;2;1;4;1
1;20;25;2;4;3;3
4;20;26;1;1;2;1
1;20;27;4;2;1;3
2;20;28;1;3;3;4
3;20;29;2;2;2;1
2;20;30;3;1;3;2
1;20;31;2;2;3;3
2;20;32;1;1;4;1
1;20;33;2;4;3;3
4;20;34;1;3;1;1
3;20;35;4;1;4;2
1;20;36;3;3;2;3
3;20;37;1;4;2;4
4;20;38;3;1;3;4
1;20;39;4;2;1;3
2;20;40;1;1;1;3
1;20;41;2;3;3;2
3;20;42;1;4;4;3
4;20;43;3;3;4;2
3;20;44;4;2;2;3
2;20;45;3;2;2;2
2;20;46;2;3;1;3
3;20;47;2;2;1;1
2;20;48;3;1;3;3
1;20;49;2;3;4;1
3;20;50;1;1;1;1
1;20;51;3;4;4;4
4;20;52;1;3;4;3
3;20;53;4;4;4;3
4;20;54;3;1;3;1
1;20;55;4;3;1;4
3;20;56;1;3;2;3
3;20;57;3;2;2;4
2;20;58;3;4;3;2
4;20;59;2;3;1;2
3;20;60;4;4;3;1
4;20;61;3;4;3;4
4;20;62;4;2;4;1
2;20;63;4;2;4;1
2;20;64;2;4;2;1
4;20;65;2;2;4;3
2;20;66;4;2;3;1
2;20;67;2;1;1;1
1;20;68;2;3;1;1
3;20;69;1;1;1;1
1;20;70;3;4;4;1
4;20;71;1;2;3;4
2;20;72;4;2;1;1
2;20;73;2;3;4;1
3;20;74;2;3;2;2
3;20;75;3;2;1;4
2;20;76;3;4;4;2
4;20;77;2;3;2;1
3;20;78;4;2;4;3
2;20;79;3;3;4;3
3;20;80;2;4;4;3
4;20;81;3;3;2;2
3;20;82;4;4;2;3
4;20;83;3;2;3;2
2;20;84;4;4;3;3
4;20;85;2;2;2;1
2;20;86;4;3;3;3
3;20;87;2;1;3;3
1;20;88;3;2;1;1
2;20;89;1;3;1;2
3;20;90;2;2;3;4
2;20;91;3;2;4;2
2;20;92;2;4;3;1
4;20;93;2;4;1;4
4;20;94;4;1;4;4
1;20;95;4;3;3;3
3;20;96;1;4;4;4
4;20;97;3;3;4;2
3;20;98;4;4;1;2
4;20;99;3;4;2;2
4;20;100;4;2;2;2
2;20;101;4;2;1;3
2;20;102;2;1;2;4
1;20;103;2;3;4;3
3;20;104;1;4;4;3
4;20;105;3;3;4;4
3;20;106;4;2;3;1
2;20;107;3;2;3;3
2;20;108;2;2;2;3
2;20;109;2;1;1;1
1;20;110;2;2;3;3
2;20;111;1;3;4;4
3;20;112;2;4;4;1
4;20;113;3;1;2;3
1;20;114;4;2;2;2
2;20;115;1;1;1;4
1;20;116;2;3;1;4
3;20;117;1;4;3;3
4;20;118;3;2;4;3
2;20;119;4;3;1;4
3;20;120;2;3;4;3
3;20;121;3;2;1;4
2;20;122;3;1;2;1
1;20;123;2;4;3;4
4;20;124;1;3;1;2
3;20;125;4;4;4;3
4;20;126;3;1;2;2
1;20;127;4;3;4;3
3;20;128;1;3;2;1
3;20;129;3;2;2;3
2;20;130;3;4;2;4
4;20;131;2;3;1;2
3;20;132;4;4;3;3
4;20;133;3;3;3;3
3;20;134;4;4;2;4
4;20;135;3;2;1;4
2;20;136;4;1;3;4
1;20;137;2;3;2;4
3;20;138;1;4;2;4
4;20;139;3;1;2;2
1;20;140;4;4;2;1
4;20;141;1;2;4;2
2;20;142;4;4;4;4
4;20;143;2;1;3;2
1;20;144;4;2;2;3
2;20;145;1;4;4;1
4;20;146;2;1;1;4
1;20;147;4;1;1;4
1;20;148;1;2;1;2
2;20;149;1;1;4;2
1;20;150;2;3;1;2
3;20;151;1;2;4;3
2;20;152;3;3;3;3
3;20;153;2;4;1;4
4;20;154;3;4;1;2
4;20;155;4;2;4;2
2;20;156;4;4;1;2
4;20;157;2;2;4;4
2;20;158;4;1;3;1
1;20;159;2;3;3;1
3;20;160;1;2;3;3
2;20;161;3;3;2;4
3;20;162;2;3;2;1
3;20;163;3;1;4;4
1;20;164;3;4;4;2
4;20;165;1;2;2;1
2;20;166;4;3;2;2
3;20;167;2;1;2;1
1;20;168;3;1;3;3
1;20;169;1;2;1;4
2;20;170;1;4;3;2
4;20;171;2;2;1;2
2;20;172;4;1;2;1
1;20;173;2;2;2;3
2;20;174;1;1;1;4
1;20;175;2;3;3;4
3;20;176;1;4;2;4
4;20;177;3;2;4;2
2;20;178;4;3;1;2
3;20;179;2;4;3;2
4;20;180;3;2;1;3
2;20;181;4;1;1;2
1;20;182;2;4;2;4
4;20;183;1;2;3;4
2;20;184;4;3;3;1
3;20;185;2;2;1;4
2;20;186;3;1;1;4
1;20;187;2;1;3;3
1;20;188;1;1;3;3
1;20;189;1;2;1;3
2;20;190;1;3;1;2
3;20;191;2;3;2;3
3;20;192;3;3;1;3
3;20;193;3;1;3;1
1;20;194;3;4;1;4
4;20;195;1;3;1;2
3;20;196;4;4;4;3
4;20;197;3;4;3;2
4;20;198;4;1;4;1
1;20;199;4;0;3;2
2;21;0;0;2;2;3
2;21;1;2;1;4;3
1;21;2;2;1;3;3
1;21;3;1;4;2;4
4;21;4;1;4;4;2
4;21;5;4;2;3;1
2;21;6;4;2;4;3
2;21;7;2;3;1;3
3;21;8;2;4;4;2
4;21;9;3;4;3;3
4;21;10;4;2;1;4
2;21;11;4;3;4;3
3;21;12;2;4;1;2
4;21;13;3;2;2;3
2;21;14;4;4;4;3
4;21;15;2;3;2;4
3;21;16;4;2;3;3
2;21;17;3;1;3;1
1;21;18;2;3;3;3
3;21;19;1;3;2;1
3;21;20;3;3;2;3
3;21;21;3;3;4;1
3;21;22;3;3;4;4
3;21;23;3;1;2;4
1;21;24;3;3;2;1
3;21;25;1;1;1;1
1;21;26;3;3;4;2
3;21;27;1;4;1;1
4;21;28;3;1;2;4
1;21;29;4;2;3;3
2;21;30;1;3;2;4
3;21;31;2;1;1;2
1;21;32;3;3;2;2
3;21;33;1;1;1;2
1;21;34;3;2;4;4
2;21;35;1;3;3;3
3;21;36;2;4;1;1
4;21;37;3;4;3;4
4;21;38;4;3;4;2
3;21;39;4;3;1;4
3;21;40;3;2;2;1
2;21;41;3;3;1;2
3;21;42;2;2;3;4
2;21;43;3;3;4;3
3;21;44;2;2;3;2
2;21;45;3;3;2;3
3;21;46;2;1;2;3
1;21;47;3;3;3;3
3;21;48;1;1;2;2
1;21;49;3;1;1;2
1;21;50;1;4;3;2
4;21;51;1;3;1;2
3;21;52;4;3;4;2
3;21;53;3;1;3;4
1;21;54;3;4;4;2
4;21;55;1;3;1;4
3;21;56;4;4;3;4
4;21;57;3;2;3;1
2;21;58;4;2;2;3
2;21;59;2;1;4;3
1;21;60;2;4;3;1
4;21;61;1;1;4;3
1;21;62;4;1;4;4
1;21;63;1;1;2;4
1;21;64;1;3;2;4
3;21;65;1;1;4;1
1;21;66;3;1;2;2
1;21;67;1;1;2;4
1;21;68;1;1;1;3
1;21;69;1;1;3;1
1;21;70;1;4;1;3
4;21;71;1;1;4;1
1;21;72;4;1;2;1
1;21;73;1;2;2;4
2;21;74;1;4;3;2
4;21;75;2;2;3;2
2;21;76;4;1;2;3
1;21;77;2;3;4;2
3;21;78;1;3;3;4
3;21;79;3;3;2;1
3;21;80;3;2;3;1
2;21;81;3;3;4;4
3;21;82;2;2;3;3
2;21;83;3;3;4;1
3;21;84;2;1;2;4
1;21;85;3;3;4;2
3;21;86;1;3;2;4
3;21;87;3;1;3;3
1;21;88;3;2;1;1
2;21;89;1;4;2;1
4;21;90;2;2;3;1
2;21;91;4;1;2;1
1;21;92;2;4;2;2
4;21;93;1;4;4;2
4;21;94;4;3;4;4
3;21;95;4;4;1;1
4;21;96;3;2;3;2
2;21;97;4;2;4;3
2;21;98;2;2;3;3
2;21;99;2;2;4;2
2;21;100;2;3;4;4
3;21;101;2;4;2;2
4;21;102;3;3;2;3
3;21;103;4;3;1;2
3;21;104;3;4;3;3
4;21;105;3;1;4;1
1;21;106;4;3;3;2
3;21;107;1;3;2;2
3;21;108;3;1;2;4
1;21;109;3;3;2;4
3;21;110;1;4;1;4
4;21;111;3;1;2;4
1;21;112;4;3;3;4
3;21;113;1;2;4;1
2;21;114;3;4;1;1
4;21;115;2;4;2;4
4;21;116;4;3;1;2
3;21;117;4;3;3;4
3;21;118;3;4;4;2
4;21;119;3;3;2;1
3;21;120;4;4;3;1
4;21;121;3;1;3;1
1;21;122;4;4;2;4
4;21;123;1;2;1;1
2;21;124;4;3;4;4
3;21;125;2;2;3;1
2;21;126;3;3;4;2
3;21;127;2;1;1;4
1;21;128;3;3;3;3
3;21;129;1;4;3;2
4;21;130;3;2;2;4
2;21;131;4;3;4;2
3;21;132;2;3;3;4
3;21;133;3;4;4;3
4;21;134;3;4;3;3
4;21;135;4;4;4;1
4;21;136;4;4;2;4
4;21;137;4;4;1;4
4;21;138;4;2;3;4
2;21;139;4;1;4;1
1;21;140;2;2;1;1
2;21;141;1;4;4;1
4;21;142;2;2;2;2
2;21;143;4;3;4;2
3;21;144;2;1;1;4
1;21;145;3;4;2;4
4;21;146;1;4;4;1
4;21;147;4;2;1;4
2;21;148;4;2;1;4
2;21;149;2;2;2;2
2;21;150;2;3;1;4
3;21;151;2;3;3;2
3;21;152;3;4;2;1
4;21;153;3;2;3;1
2;21;154;4;2;4;1
2;21;155;2;2;4;2
2;21;156;2;4;2;1
4;21;157;2;1;4;4
1;21;158;4;1;2;1
1;21;159;1;3;1;2
3;21;160;1;4;3;2
4;21;161;3;1;2;2
1;21;162;4;4;3;1
4;21;163;1;2;3;4
2;21;164;4;1;1;4
1;21;165;2;2;4;1
2;21;166;1;1;2;4
1;21;167;2;3;3;2
3;21;168;1;4;1;2
4;21;169;3;2;1;1
2;21;170;4;2;2;3
2;21;171;2;1;4;1
1;21;172;2;3;2;4
3;21;173;1;4;1;2
4;21;174;3;4;2;1
4;21;175;4;4;1;2
4;21;176;4;2;3;1
2;21;177;4;2;4;3
2;21;178;2;2;2;4
2;21;179;2;3;3;3
3;21;180;2;2;4;3
2;21;181;3;4;2;1
4;21;182;2;4;1;4
4;21;183;4;1;4;4
1;21;184;4;4;2;4
4;21;185;1;4;3;1
4;21;186;4;3;2;1
3;21;187;4;3;1;4
3;21;188;3;3;1;3
3;21;189;3;2;1;1
2;21;190;3;3;2;2
3;21;191;2;3;3;3
3;21;192;3;1;3;1
1;21;193;3;4;3;3
4;21;194;1;2;1;4
2;21;195;4;3;4;4
3;21;196;2;2;3;2
2;21;197;3;1;4;2
1;21;198;2;2;4;1
2;21;199;1;0;1;4
3;22;0;0;3;2;4
3;22;1;3;3;2;1
3;22;2;3;4;1;1
4;22;3;3;2;1;4
2;22;4;4;1;4;4
1;22;5;2;3;4;3
3;22;6;1;3;2;4
3;22;7;3;2;2;1
2;22;8;3;3;3;4
3;22;9;2;4;4;1
4;22;10;3;3;4;1
3;22;11;4;2;2;3
2;22;12;3;3;3;1
3;22;13;2;3;4;3
3;22;14;3;4;2;3
4;22;15;3;3;4;2
3;22;16;4;1;3;3
1;22;17;3;3;2;2
3;22;18;1;1;1;3
1;22;19;3;3;3;1
3;22;20;1;1;3;1
1;22;21;3;4;3;3
4;22;22;1;4;3;1
4;22;23;4;1;3;4
1;22;24;4;1;1;4
1;22;25;1;2;3;1
2;22;26;1;1;1;4
1;22;27;2;4;3;2
4;22;28;1;3;4;3
3;22;29;4;4;1;1
4;22;30;3;2;2;1
2;22;31;4;2;3;2
2;22;32;2;2;1;3
2;22;33;2;4;3;3
4;22;34;2;3;1;3
3;22;35;4;1;2;1
1;22;36;3;4;3;4
4;22;37;1;2;4;3
2;22;38;4;4;4;2
4;22;39;2;1;3;1
1;22;40;4;2;3;4
2;22;41;1;4;2;4
4;22;42;2;3;3;4
3;22;43;4;2;2;2
2;22;44;3;3;3;3
3;22;45;2;3;2;1
3;22;46;3;3;3;3
3;22;47;3;2;1;1
2;22;48;3;2;3;1
2;22;49;2;2;1;3
2;22;50;2;2;1;1
2;22;51;2;2;4;3
2;22;52;2;4;3;1
4;22;53;2;2;3;4
2;22;54;4;4;1;4
4;22;55;2;4;4;1
4;22;56;4;1;3;3
1;22;57;4;3;4;4
3;22;58;1;3;2;2
3;22;59;3;1;2;1
1;22;60;3;3;1;1
3;22;61;1;4;4;4
4;22;62;3;4;1;1
4;22;63;4;4;1;3
4;22;64;4;1;1;3
1;22;65;4;2;3;4
2;22;66;1;4;1;3
4;22;67;2;3;1;2
3;22;68;4;1;1;2
1;22;69;3;3;1;1
3;22;70;1;1;1;1
1;22;71;3;1;4;1
1;22;72;1;4;1;1
4;22;73;1;2;1;2
2;22;74;4;2;2;1
2;22;75;2;3;4;2
3;22;76;2;2;2;3
2;22;77;3;4;1;3
4;22;78;2;1;3;4
1;22;79;4;1;3;2
1;22;80;1;4;3;1
4;22;81;1;3;2;3
3;22;82;4;1;3;4
1;22;83;3;4;2;3
4;22;84;1;2;3;2
2;22;85;4;4;1;4
4;22;86;2;3;3;4
3;22;87;4;1;3;2
1;22;88;3;1;1;1
1;22;89;1;1;2;1
1;22;90;1;1;4;2
1;22;91;1;2;2;1
2;22;92;1;2;1;4
2;22;93;2;4;4;1
4;22;94;2;1;4;4
1;22;95;4;2;3;4
2;22;96;1;3;4;1
3;22;97;2;3;2;2
3;22;98;3;2;2;3
2;22;99;3;4;2;1
4;22;100;2;2;2;4
2;22;101;4;3;3;4
3;22;102;2;2;4;4
2;22;103;3;3;3;4
3;22;104;2;1;3;2
1;22;105;3;2;4;1
2;22;106;1;2;1;4
2;22;107;2;4;3;2
4;22;108;2;4;3;3
4;22;109;4;4;1;2
4;22;110;4;4;3;3
4;22;111;4;4;4;1
4;22;112;4;1;1;3
1;22;113;4;1;3;2
1;22;114;1;4;2;4
4;22;115;1;2;4;1
2;22;116;4;4;4;3
4;22;117;2;2;3;4
2;22;118;4;1;3;4
1;22;119;2;1;4;4
1;22;120;1;1;3;3
1;22;121;1;4;4;4
4;22;122;1;1;1;1
1;22;123;4;4;4;1
4;22;124;1;1;2;3
1;22;125;4;2;3;3
2;22;126;1;4;2;2
4;22;127;2;3;3;2
3;22;128;4;2;1;1
2;22;129;3;4;3;1
4;22;130;2;2;4;4
2;22;131;4;4;2;2
4;22;132;2;3;3;1
3;22;133;4;3;3;3
3;22;134;3;1;4;4
1;22;135;3;4;4;1
4;22;136;1;4;4;2
4;22;137;4;4;4;2
4;22;138;4;1;4;2
1;22;139;4;1;2;1
1;22;140;1;1;1;1
1;22;141;1;2;2;4
2;22;142;1;2;4;3
2;22;143;2;4;2;3
4;22;144;2;4;3;1
4;22;145;4;1;1;2
1;22;146;4;4;4;3
4;22;147;1;4;4;1
4;22;148;4;2;2;3
2;22;149;4;4;2;1
4;22;150;2;2;2;4
2;22;151;4;1;3;2
1;22;152;2;1;3;2
1;22;153;1;1;4;1
1;22;154;1;2;2;2
2;22;155;1;1;2;1
1;22;156;2;4;2;1
4;22;157;1;1;4;3
1;22;158;4;2;1;4
2;22;159;1;2;1;3
2;22;160;2;2;3;1
2;22;161;2;1;4;2
1;22;162;2;4;1;1
4;22;163;1;4;4;3
4;22;164;4;1;2;1
1;22;165;4;4;1;3
4;22;166;1;2;2;1
2;22;167;4;2;1;4
2;22;168;2;1;3;3
1;22;169;2;3;4;2
3;22;170;1;1;2;2
1;22;171;3;4;2;1
4;22;172;1;2;1;4
2;22;173;4;1;3;1
1;22;174;2;2;4;3
2;22;175;1;1;4;1
1;22;176;2;3;4;4
3;22;177;1;4;2;4
4;22;178;3;3;2;3
3;22;179;4;3;2;1
3;22;180;3;1;3;1
1;22;181;3;4;2;4
4;22;182;1;4;4;3
4;22;183;4;4;4;4
4;22;184;4;1;1;1
1;22;185;4;1;4;2
1;22;186;1;4;4;4
4;22;187;1;3;3;3
3;22;188;4;1;3;4
1;22;189;3;2;3;2
2;22;190;1;3;2;3
3;22;191;2;1;3;2
1;22;192;3;3;3;1
3;22;193;1;4;1;4
4;22;194;3;4;4;2
4;22;195;4;2;2;4
2;22;196;4;2;3;1
2;22;197;2;1;2;3
1;22;198;2;4;1;4
4;22;199;1;0;2;1
4;23;0;0;1;3;4
1;23;1;4;1;3;4
1;23;2;1;4;3;1
4;23;3;1;4;4;1
4;23;4;4;3;2;4
3;23;5;4;4;1;2
4;23;6;3;1;3;2
1;23;7;4;4;3;2
4;23;8;1;1;2;2
1;23;9;4;1;3;2
1;23;10;1;3;4;3
3;23;11;1;1;3;4
1;23;12;3;3;2;4
3;23;13;1;3;3;2
3;23;14;3;2;3;4
2;23;15;3;3;4;1
3;23;16;2;2;3;1
2;23;17;3;3;1;2
3;23;18;2;1;3;1
1;23;19;3;1;1;1
1;23;20;1;3;3;1
3;23;21;1;1;1;2
1;23;22;3;4;4;1
4;23;23;1;4;4;3
4;23;24;4;1;1;2
1;23;25;4;4;1;2
4;23;26;1;2;2;2
2;23;27;4;3;1;3
